cycle_idx,final_stage_name,stage2_rmse,stage2_mae,stage2_p95,stage2_p99,stage2_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,shape_drift_mean_signed,shape_drift_std_signed,stage3b_rmse,stage3b_mae,stage3b_p95,stage3b_p99,stage3b_max_abs,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,thetaZ_c0,R0_stage2,stage3a_rmse,stage3a_mae,stage3a_p95,stage3a_p99,stage3a_max_abs,stage3b_available,thetaZ_stage3b_l2_norm,thetaZ_stage3b_max_abs,thetaA_hat_1,thetaA_hat_2,thetaA_hat_3,thetaA_hat_4,thetaA_hat_5,thetaA_hat_6,thetaA_hat_7,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq,thetaB_hat_8,thetaB_hat_9,thetaB_hat_10,thetaB_hat_11
26,stage3b,0.013107901318497936,0.010298969089545792,0.022019307202044924,0.029376101870048455,0.03322527755350069,0.0,0.0,0.0,0.0,0.0,0.02191624132817639,0.01634677316293142,0.03894962249146028,0.07618139982640292,0.0832673422498953,0.04570143951663385,1.788086887082679,1.7757677332377368,-1.7757677332377368,0.04796365095563074,0.063453829800201,0.055089081821389295,0.10257297225186313,0.13422016903868525,0.14928926039058732,True,1.8302953181732073,1.8207264790025148,0.0011342249128438542,0.0011342249128438542,1.874833323081493,1.0255393327277276,2.689089214508628,1.0255393327277276,1.874833323081493,0.0011342249128438542,0.0011342249128438542,1.874833323081493,1.0255393327277276,2.689089214508628,1.0255393327277276,1.874833323081493,0.11486372187255377,-0.11486377358328283,0.29227469537474027,-0.29227469537474027
27,stage3b,0.013366886979213358,0.010461761097386004,0.022721409650305224,0.02962915330675563,0.033577664143636055,6.1932998696335e+72,2.1700305901096434e+72,2.93385318063904e+73,1.797450583145371e+69,6.193299608800928e+72,0.022558079982880053,0.01655099618275407,0.042873017413007086,0.07749205994661973,0.08451716006776144,0.04560427362640005,1.7901487113247492,1.777598788218653,-1.777598788218653,0.04795293749869704,0.06698489674447274,0.05771938407360637,0.10553983530426869,0.14449282417063153,0.16586621240489619,True,1.8340443450938195,1.824394019283913,0.0011567875997918811,0.0011567875997918811,1.853095337064598,1.0245139964633847,2.651858208396478,1.0245139964633847,1.853095337064598,0.0011567875997918811,0.0011567875997918811,1.853095337064598,1.0245139964633847,2.651858208396478,1.0245139964633847,1.853095337064598,0.11471727882631408,-0.1147173001861044,0.2845735825901224,-0.2845735825901224
28,stage3b,0.018199800839885923,0.014147585805587679,0.031077521503174665,0.0541876448620181,0.06353951797625901,5.120295749934201e+73,1.7940698459428543e+73,2.425791433862239e+74,-1.6811084711695666e+70,5.120295473961297e+73,0.027360247054903152,0.018534515303959935,0.05320732709364617,0.09925797966271337,0.10863853235856458,0.045696514699092236,1.7925912360882421,1.780672712166434,-1.780672712166434,0.047997552734695206,0.06800282738569055,0.05745823834907564,0.09972007526621285,0.18274164323500483,0.19522025242842678,True,1.8353414137023638,1.8261132682865044,0.001060020796478293,0.001060020796478293,1.95224523500279,1.0293905130085335,2.8214923896581023,1.0293905130085335,1.95224523500279,0.001060020796478293,0.001060020796478293,1.95224523500279,1.0293905130085335,2.8214923896581023,1.0293905130085335,1.95224523500279,0.11451407068836497,-0.11451410397267904,0.319470995980321,-0.319470995980321
29,stage3b,0.014386660901314257,0.011501512370771292,0.02478331135461942,0.03073605111336563,0.033343437710574575,8.107440953556562e+72,2.8407264148890124e+72,3.841917406764919e+73,3.4108166585226166e+69,8.10744023608783e+72,0.022333651361320043,0.016231794532995013,0.0394872803844879,0.0773901149493823,0.07800690570268531,0.04575173157201688,1.789799123265101,1.7766686547112234,-1.7766686547112234,0.04806876777733595,0.06247125018290185,0.054625251735480156,0.10360016164324293,0.13022983157392984,0.14239871288929873,True,1.8329060132535557,1.822626108251102,0.001136708059115321,0.001136708059115321,1.8722541143570945,1.0254253020749287,2.684713478478573,1.0254253020749287,1.8722541143570945,0.001136708059115321,0.001136708059115321,1.8722541143570945,1.0254253020749287,2.684713478478573,1.0254253020749287,1.8722541143570945,0.1151210761269805,-0.11512112406898399,0.29135868649091967,-0.29135868649091967
30,stage3b,0.014467438034815715,0.011391106915066005,0.024321630277211046,0.031749845785910565,0.03653654493063274,7.044686970899444e+73,2.4683449484851788e+73,3.337411098868941e+74,-2.241039570882492e+70,7.044686614442264e+73,0.02370211552964459,0.01685139938081415,0.05047185620398785,0.08006243878869126,0.08043905738489543,0.045623142540902335,1.8031345804951906,1.7896292681049397,-1.7896292681049397,0.048016644743375095,0.06186172586248565,0.05358417253712083,0.10291027619133813,0.12834805846597228,0.13226969693515667,True,1.8478110780080859,1.8372745676282953,0.0011538032282506815,0.0011538032282506815,1.855869898197154,1.0246468313395847,2.6566269269231158,1.0246468313395847,1.855869898197154,0.0011538032282506815,0.0011538032282506815,1.855869898197154,1.0246468313395847,2.6566269269231158,1.0246468313395847,1.855869898197154,0.11481748402938556,-0.11481746636184786,0.28555663048987256,-0.28555663048987256
31,stage3b,0.01462569203334556,0.011921638719492055,0.024062039898435916,0.032976364070030094,0.03943942242823262,1.0173650705302577e+74,3.564682245250956e+73,4.819621232263658e+74,-3.129838714656311e+70,1.0173650223868189e+74,0.029247544086746156,0.02294957743907138,0.05830593903122905,0.07450624583523091,0.08680453420596312,0.04577635452836474,1.795336636107511,1.7812660402586056,-1.7812660402586056,0.0480892750629894,0.07736733533559854,0.06555734607895872,0.11349825765615251,0.17371032343320872,0.20554673480154406,True,1.8398384059396462,1.827976843760484,0.0011040946320680354,0.0011040946320680354,1.9051686016326814,1.02700854924361,2.7409922323250795,1.02700854924361,1.9051686016326814,0.0011040946320680354,0.0011040946320680354,1.9051686016326814,1.02700854924361,2.7409922323250795,1.02700854924361,1.9051686016326814,0.11544069823817267,-0.11544079456598576,0.3029775236745529,-0.3029775236745529
32,stage3b,0.014702727189475859,0.011567236577175006,0.02484200038046902,0.03142379061729427,0.03394712557056967,2.0720285089449978e+73,7.260055033852687e+72,9.81624369475143e+73,6.639566429355735e+69,2.0720284025665303e+73,0.023475839580552722,0.017272594858094025,0.035469683076700065,0.0811338965023408,0.09573392262723734,0.04565679463025043,1.8021677947174597,1.788300019607402,-1.788300019607402,0.04807840273632589,0.06901817981741677,0.059679005241787805,0.1075805997503172,0.14855222258159045,0.17418075226642094,True,1.8473031398920945,1.8364816615813502,0.0011432477883358493,0.0011432477883358493,1.8659629754207299,1.0251229584593065,2.67392254717737,1.0251229584593065,1.8659629754207299,0.0011432477883358493,0.0011432477883358493,1.8659629754207299,1.0251229584593065,2.67392254717737,1.0251229584593065,1.8659629754207299,0.11476410751397878,-0.11476416861745677,0.28913335971693543,-0.28913335971693543
33,stage3b,0.014955564781332574,0.011784526549855021,0.025426323997167932,0.03147634276320689,0.034002940339240784,2.914346950988459e+73,1.0211405381634068e+73,1.3806929987446386e+74,9.497083845913326e+69,2.914346796246066e+73,0.025256660641049287,0.018677576334170873,0.04579991356154256,0.08293191475717797,0.08669742889038368,0.0456715695550366,1.8052991326421177,1.79118072768911,-1.79118072768911,0.048111043740580894,0.06964988627213664,0.06016886762485747,0.10899588195247878,0.15019430645003112,0.1776572418007456,True,1.850792868737327,1.8397247276459763,0.0011482008865214511,0.0011482008865214511,1.861319331039771,1.0248964290906328,2.6659349419926848,1.0248964290906328,1.861319331039771,0.0011482008865214511,0.0011482008865214511,1.861319331039771,1.0248964290906328,2.6659349419926848,1.0248964290906328,1.861319331039771,0.11468957393652181,-0.11468958180038655,0.2874911558147638,-0.2874911558147638
34,stage3b,0.015482771513380305,0.01075423764900485,0.022779978294998893,0.05021723588582248,0.06759422524088499,6.686025260221772e+73,2.342679178556439e+73,3.1678549318634154e+74,-2.4297693028841772e+70,6.686024818720369e+73,0.030458219965508834,0.016668973409676283,0.07443991661516947,0.1092953458072437,0.140523578765253,0.04642277019286881,1.4190626703189617,1.4184121538886285,-1.4184121538886285,0.04605662701086372,0.03773008803975075,0.024706874559992473,0.07236758431334644,0.12273836906028499,0.18924801031381489,True,1.4113887627738475,1.4105133825946414,0.0011140034714417072,0.0011140034714417072,1.8949490184052569,1.0265130463146155,2.7235330375037603,1.0265130463146155,1.8949490184052569,0.0011140034714417072,0.0011140034714417072,1.8949490184052569,1.0265130463146155,2.7235330375037603,1.0265130463146155,1.8949490184052569,0.11325964848845196,-0.1132596427853322,0.29937600103303164,-0.29937600103303164
35,stage3b,0.004963333892535919,0.0033111815269218064,0.00905116584045396,0.01735747263904533,0.0231426185718428,3.6747662325764475e+74,1.2875791765862192e+74,1.7409351786236201e+75,-1.1880321156278813e+71,3.6747660405342527e+74,0.007844212417585837,0.0041915862129854944,0.01930665590518151,0.030917425835090342,0.04004436973846903,0.048434458177228655,0.6444414081516538,0.6442251726885019,-0.6442251726885019,0.04857946232437762,0.02125550812240243,0.013712037835402157,0.04810268868000776,0.06107326185775102,0.07236459448849686,True,0.6475474055039274,0.6474250293836222,0.001123713489928015,0.001123713489928015,1.8853124981226457,1.026037478542407,2.707006386559426,1.026037478542407,1.8853124981226457,0.001123713489928015,0.001123713489928015,1.8853124981226457,1.026037478542407,2.707006386559426,1.026037478542407,1.8853124981226457,0.11612072496570097,-0.11612072405644973,0.29597952307636277,-0.29597952307636277
