cycle_idx,final_stage_name,stage2_rmse,stage2_mae,stage2_p95,stage2_p99,stage2_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,shape_drift_mean_signed,shape_drift_std_signed,stage3b_rmse,stage3b_mae,stage3b_p95,stage3b_p99,stage3b_max_abs,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,thetaZ_c0,R0_stage2,stage3a_rmse,stage3a_mae,stage3a_p95,stage3a_p99,stage3a_max_abs,stage3b_available,thetaZ_stage3b_l2_norm,thetaZ_stage3b_max_abs,thetaA_hat_1,thetaA_hat_2,thetaA_hat_3,thetaA_hat_4,thetaA_hat_5,thetaA_hat_6,thetaA_hat_7,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq,thetaB_hat_8,thetaB_hat_9,thetaB_hat_10,thetaB_hat_11
226,stage3b,0.35768532774359885,0.2936389545722391,0.6310559286807245,0.65799088040359,0.6701196899164836,0.0,0.0,0.0,0.0,0.0,0.37657961992873124,0.3147774427906654,0.7084929213354316,0.758761954258369,0.7652659966797986,0.03248818164110296,4.149466827641152,3.666683140495653,-3.666683140495653,0.045143005059727195,0.6516470271172073,0.5267949033770228,1.1520246093447541,1.3484015446639774,1.6001182133159473,True,4.428508826785933,4.007148485624789,0.0009539281699620777,0.0009539281699620777,2.0832503837780485,1.0365097740838067,3.0446941946299653,1.0365097740838067,2.0832503837780485,0.0009539281699620777,0.0009539281699620777,2.0832503837780485,1.0365097740838067,3.0446941946299653,1.0365097740838067,2.0832503837780485,0.11216884436833167,-0.11216885399116759,0.3646095101399988,-0.3646095101399988
227,stage3b,0.49935339501204623,0.4009394554450079,1.110154706491252,1.3569813425909978,1.3700959013970193,9.175594689381423e+59,3.215162781907726e+59,4.37192155900923e+60,2.3736154760623565e+57,9.175563988047913e+59,0.5463453312889538,0.4303943553642609,0.9846655694191191,1.3470951075707436,1.5515748252127632,0.032238698336586165,4.15772483790411,3.6319334849647897,-3.6319334849647897,0.0452114667480759,0.7859023797000758,0.665160488141084,1.2941877795785404,1.5782905881072866,1.782163923243604,True,4.473442692945322,3.9819281700728233,0.0010148313877276953,0.0010148313877276953,2.004525053799156,1.0321579544278294,2.9107550933791897,1.0321579544278294,2.004525053799156,0.0010148313877276953,0.0010148313877276953,2.004525053799156,1.0321579544278294,2.9107550933791897,1.0321579544278294,2.004525053799156,0.11069768266515224,-0.11069767617870531,0.33761526954615145,-0.33761526954615145
228,stage3b,0.3431240443414011,0.29384525529042815,0.5718992878826537,0.5979828637148454,0.6068553956320901,1.0255141999084118e+59,3.5934667838212807e+58,4.89251322194111e+59,3.172799242359207e+56,1.0255092917954267e+59,0.4369710166208588,0.3625056866299799,0.776758573383967,0.8780984430729041,0.998677444002265,0.03225577635692078,4.1196181797760065,3.5901360296453473,-3.5901360296453473,0.0453363117124324,0.6854862973525326,0.5660045832262947,1.1727509718437092,1.3605278689536389,1.6125347145474027,True,4.408655060921232,3.9425691286496685,0.0008156880863880493,0.0008156880863880493,2.3044923716533523,1.0501043498475924,3.419598191321196,1.0501043498475924,2.3044923716533523,0.0008156880863880493,0.0008156880863880493,2.3044923716533523,1.0501043498475924,3.419598191321196,1.0501043498475924,2.3044923716533523,0.1104836259124621,-0.11048362457240102,0.4380399870569856,-0.4380399870569856
229,stage3b,0.36714592396319135,0.30377431030921664,0.6147841825621132,0.6558780291842717,0.6588244873707012,2.9485456840027913e+59,1.0331817494482016e+59,1.404961821649371e+60,7.6776368556457095e+56,2.9485356881923275e+59,0.40392970500863407,0.3319834024108235,0.7650711112847945,0.7863437835050587,0.7940546962352624,0.032417185710179985,4.064230699551952,3.581526216571083,-3.581526216571083,0.045445382295781246,0.6788580865254954,0.5516775277753373,1.1882219084381775,1.3788101346288775,1.6275484527048754,True,4.3606835741056695,3.9312787956491473,0.0007794378274783832,0.0007794378274783832,2.3752014059367217,1.054853838860224,3.5390529281070067,1.054853838860224,2.3752014059367217,0.0007794378274783832,0.0007794378274783832,2.3752014059367217,1.054853838860224,3.5390529281070067,1.054853838860224,2.3752014059367217,0.11090336134254393,-0.11090336193676482,0.46072427844827046,-0.46072427844827046
230,stage3b,0.34413605917155365,0.2935418314273697,0.5776089254709893,0.6028804821202067,0.6054775631357535,1.480427988309432e+59,5.18749836156899e+58,7.058970370063344e+59,4.258775670482235e+56,1.4804218626458137e+59,0.4300043536270788,0.35864856680464635,0.7779618258745007,0.7897477882693836,0.7972131224324137,0.03241713298677057,4.079985646762924,3.545628810815204,-3.545628810815204,0.04554705346956369,0.6946647625818086,0.5705656542286374,1.1751617357738953,1.377763274541578,1.6527405185786437,True,4.363678374124635,3.8977226704350123,0.0007953986416321902,0.0007953986416321902,2.3432871133615802,1.0526868636140578,3.485156920052992,1.0526868636140578,2.3432871133615802,0.0007953986416321902,0.0007953986416321902,2.3432871133615802,1.0526868636140578,3.485156920052992,1.0526868636140578,2.3432871133615802,0.11047851327157132,-0.11047851563594661,0.450533016079298,-0.450533016079298
231,stage3b,0.33977723806987936,0.28977515419323596,0.569811851427116,0.5953193040005017,0.5980629815746337,8.635794684211365e+58,3.0260376015481063e+58,4.120064124652079e+59,2.6806587794896787e+56,8.635753078608957e+58,0.4198852157350478,0.35054717915780814,0.7392216605181314,0.7872221153140394,0.7927001152619972,0.03241447577871642,4.051180558151981,3.5258662799714457,-3.5258662799714457,0.04537244195791004,0.6843472994237667,0.5603650314543775,1.15880742663545,1.3619819348872244,1.6309471269809626,True,4.332602959099855,3.8740139328514998,0.0010701828803595702,0.0010701828803595702,1.9407541272103603,1.0288183420000372,2.801941664206299,1.0288183420000372,1.9407541272103603,0.0010701828803595702,0.0010701828803595702,1.9407541272103603,1.0288183420000372,2.801941664206299,1.0288183420000372,1.9407541272103603,0.11046422331079,-0.11046426100109889,0.3154480570167826,-0.3154480570167826
232,stage3b,0.5072211783938164,0.4527134753350848,0.7685260466924257,0.8363928368922006,0.8364033714479611,4.271879943700596e+58,1.496897052230357e+58,2.0536927515849226e+59,-2.6387762232988677e+56,4.27179844320817e+58,0.4667744709520007,0.3792006170244663,0.8941484069020209,0.9304056077275431,0.9321400576285805,0.0328682615665156,3.9258226116682957,3.549973210180778,-3.549973210180778,0.0456722015630486,0.7157435238139769,0.6294730501503277,1.1969851493279213,1.291829999582517,1.4043662041071894,True,4.202679302685077,3.8903647936972465,0.0010284645618339671,0.0010284645618339671,1.9882017817321405,1.0312858843191495,2.882925149032419,1.0312858843191495,1.9882017817321405,0.0010284645618339671,0.0010284645618339671,1.9882017817321405,1.0312858843191495,2.882925149032419,1.0312858843191495,1.9882017817321405,0.10916913295246117,-0.10916913094914941,0.33196687130605523,-0.33196687130605523
233,stage3b,0.34005760577752686,0.2894418127680941,0.5659328428732788,0.5949340034607036,0.6014436275283843,1.0350723540607437e+59,3.6269552529506583e+58,4.937091079520093e+59,3.1165645403143834e+56,1.0350676621198807e+59,0.4195579819630248,0.3490058233247859,0.7638089407110676,0.7752439831288616,0.7767277981287819,0.03266407774070857,3.988031777625436,3.4620035121190296,-3.4620035121190296,0.04574042051619634,0.6817849971956599,0.5581455988198057,1.146196664818719,1.3508971989899434,1.6229766573818116,True,4.270674857268435,3.810620635526782,0.000791337534306141,0.000791337534306141,2.3513085494361334,1.0532268588337643,3.4986998277315426,1.0532268588337643,2.3513085494361334,0.000791337534306141,0.000791337534306141,2.3513085494361334,1.0532268588337643,3.4986998277315426,1.0532268588337643,2.3513085494361334,0.11050872880653685,-0.11050874146978432,0.4531030809216671,-0.4531030809216671
234,stage3b,0.3268554372605507,0.28338192159698466,0.5324026576146368,0.5487756986653077,0.5504994681549922,4.145464131757753e+59,1.45257920178471e+59,1.973848164345956e+60,-9.593799631691146e+56,4.145453030333196e+59,0.39714491785697126,0.32506969244577955,0.7509702781450489,0.7899284946794128,0.810377894421352,0.032802939014738665,4.031474682418744,3.498150137847334,-3.498150137847334,0.045987170302444126,0.6537969034850621,0.5382604149403544,1.1202359851303445,1.2955676597498091,1.5212385476198937,True,4.303014432617206,3.8479575328132545,0.0008830427429854249,0.0008830427429854249,2.1881806864370383,1.042715057561067,3.222759713995438,1.042715057561067,2.1881806864370383,0.0008830427429854249,0.0008830427429854249,2.1881806864370383,1.042715057561067,3.222759713995438,1.042715057561067,2.1881806864370383,0.10956449312622468,-0.10956449051711446,0.39989212634945576,-0.39989212634945576
235,stage3b,0.33643253404394435,0.2875809802183054,0.5634116321587808,0.5875266061630993,0.5913704977993024,8.561004403187375e+58,2.999831514531861e+58,4.08462593737083e+59,2.677926167370099e+56,8.560962519631645e+58,0.4171906261465783,0.3466632942962853,0.746436320365504,0.7870271837225753,0.807474193356226,0.03282865794655341,3.981423756831012,3.454876174518087,-3.454876174518087,0.046045174416380785,0.6797558194759263,0.5572516767041541,1.1427055134400694,1.3494109168305248,1.6210627135750135,True,4.2659965453887585,3.805202841520456,0.0008184231530523913,0.0008184231530523913,2.299399133294658,1.0497699814868395,3.4109900393486914,1.0497699814868395,2.299399133294658,0.0008184231530523913,0.0008184231530523913,2.299399133294658,1.0497699814868395,3.4109900393486914,1.0497699814868395,2.299399133294658,0.11040967133231058,-0.11040967659853158,0.43639080879252745,-0.43639080879252745
