cycle_idx,final_stage_name,stage2_rmse,stage2_mae,stage2_p95,stage2_p99,stage2_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,shape_drift_mean_signed,shape_drift_std_signed,stage3b_rmse,stage3b_mae,stage3b_p95,stage3b_p99,stage3b_max_abs,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,thetaZ_c0,R0_stage2,stage3a_rmse,stage3a_mae,stage3a_p95,stage3a_p99,stage3a_max_abs,stage3b_available,thetaZ_stage3b_l2_norm,thetaZ_stage3b_max_abs,thetaA_hat_1,thetaA_hat_2,thetaA_hat_3,thetaA_hat_4,thetaA_hat_5,thetaA_hat_6,thetaA_hat_7,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq,thetaB_hat_8,thetaB_hat_9,thetaB_hat_10,thetaB_hat_11
126,stage3b,0.043536699214621055,0.03748024798932658,0.07476367707449279,0.07623892312217861,0.0769008609884615,0.0,0.0,0.0,0.0,0.0,0.05891460810649327,0.04727319031793137,0.11650219295045008,0.13977790353832228,0.1563451638865625,0.046609820007022774,1.1863344604118793,1.1298339993867628,-1.1298339993867628,0.05130161303109999,0.1319738282526476,0.1131939882812321,0.19985072054513014,0.2850850073115022,0.41458339289470425,True,1.2769923264802239,1.2263817672396664,0.0011304085929556733,0.0011304085929556733,1.8783981619307113,1.0257212994945568,2.6952443166390228,1.0257212994945568,1.8783981619307113,0.0011304085929556733,0.0011304085929556733,1.8783981619307113,1.0257212994945568,2.6952443166390228,1.0257212994945568,1.8783981619307113,0.11016945956365193,-0.11016945402015695,0.29353031109404876,-0.29353031109404876
127,stage3b,0.04366927569113148,0.03809041595415861,0.07409801646627369,0.07555676693985688,0.07596973718724243,2.1808523596367494e+68,7.641421549853806e+67,1.033874161969088e+69,-1.2745898292888867e+65,2.180851987172432e+68,0.05767096853325588,0.04662435986324347,0.11757003162276919,0.13137909150292412,0.13806125684078507,0.04693417454248589,1.2083686898925041,1.1472462032070672,-1.1472462032070672,0.05156612134527656,0.13223279193625198,0.11353620399073713,0.19645383912322456,0.28727258996177885,0.4218709467706798,True,1.2962571556440146,1.2419711945510288,0.001156551747442074,0.001156551747442074,1.8533699006891868,1.0245237405529843,2.652314730579302,1.0245237405529843,1.8533699006891868,0.001156551747442074,0.001156551747442074,1.8533699006891868,1.0245237405529843,2.652314730579302,1.0245237405529843,1.8533699006891868,0.11059018164033031,-0.11059017880191511,0.28467219964335977,-0.28467219964335977
128,stage3b,0.04470450768648214,0.03865432441548848,0.0776666959701029,0.08021826335728534,0.08099015408948773,6.349581290825329e+68,2.2248119141535955e+68,3.0103180034191934e+69,3.8606903403737384e+65,6.349580117131301e+68,0.060198567393645624,0.04874225970359463,0.11876680181502497,0.13567226304603,0.15056662943487975,0.046681783278530696,1.2065531145929944,1.145355439196896,-1.145355439196896,0.051545476813982964,0.13571526601925027,0.116551422045402,0.20971126003263696,0.2951321860688416,0.4187347423459671,True,1.3000647712125324,1.2451340717061892,0.0011404056402144088,0.0011404056402144088,1.8686618354361622,1.0252540427291486,2.6785595265181206,1.0252540427291486,1.8686618354361622,0.0011404056402144088,0.0011404056402144088,1.8686618354361622,1.0252540427291486,2.6785595265181206,1.0252540427291486,1.8686618354361622,0.11065882628953744,-0.11065884072966803,0.29008759775102927,-0.29008759775102927
129,stage3b,0.048023601201268334,0.041530263873845556,0.08409290123193958,0.08600711583252885,0.0865881035350684,7.699062185681694e+68,2.6976544225574234e+68,3.650290381316507e+69,4.836813443799468e+65,7.69906066635596e+68,0.061681901120563105,0.05082395648023579,0.11029806514443719,0.11821066013106821,0.1253380732042806,0.046506307615275924,1.2197596624929796,1.1553299136754693,-1.1553299136754693,0.05137824688409666,0.14126751098661858,0.120995441475969,0.21975097724805148,0.3081683877650645,0.43692126425849853,True,1.3135546485214367,1.2556964907941088,0.0011248531702064317,0.0011248531702064317,1.8839248304030047,1.02598584891577,2.704699827497326,1.02598584891577,1.8839248304030047,0.0011248531702064317,0.0011248531702064317,1.8839248304030047,1.02598584891577,2.704699827497326,1.02598584891577,1.8839248304030047,0.11036717909320577,-0.11036718665846447,0.29548334838333207,-0.29548334838333207
130,stage3b,0.0474571483305459,0.041153036832876654,0.08275830733022804,0.08549018179481034,0.08585888578139178,6.501899708127441e+68,2.2781835678162e+68,3.0826674417678265e+69,4.0662545267689263e+65,6.501898436620017e+68,0.06276328034464326,0.05053656428155219,0.1303773658926488,0.14008589517627426,0.14586625323925384,0.046690721272886274,1.2269738052870358,1.158961495268246,-1.158961495268246,0.05163581879826792,0.1418841328525893,0.12163360714736544,0.22149885487693677,0.30986704246514385,0.43846725266439,True,1.3209828539931525,1.2603591586430816,0.0011196520416616729,0.0011196520416616729,1.889109196726494,1.026237559692898,2.7135779477512982,1.026237559692898,1.889109196726494,0.0011196520416616729,0.0011196520416616729,1.889109196726494,1.026237559692898,2.7135779477512982,1.026237559692898,1.889109196726494,0.11086292147867242,-0.11086291874823861,0.297312865675055,-0.297312865675055
131,stage3b,0.050014490174000524,0.04339191939383049,0.08792947165956144,0.0914662022902645,0.09196094162936941,5.856553475107976e+68,2.052063766970712e+68,2.776849308737426e+69,3.7890127507369193e+65,5.856552249419591e+68,0.06542070055442893,0.0530484988507638,0.12787681169037235,0.148560707743296,0.17369816759555246,0.04665157598478565,1.2409049942619559,1.169467686694953,-1.169467686694953,0.05154878685415187,0.144679349015126,0.1234175528651224,0.22747967395500956,0.3181108927647895,0.44880458680749546,True,1.3332199821197097,1.2699953279940495,0.0011514195683213207,0.0011514195683213207,1.8582070205428711,1.0247522730743812,2.6606125813118093,1.0247522730743812,1.8582070205428711,0.0011514195683213207,0.0011514195683213207,1.8582070205428711,1.0247522730743812,2.6606125813118093,1.0247522730743812,1.8582070205428711,0.1112364924341146,-0.11123648774264047,0.2863870807029063,-0.2863870807029063
132,stage3b,0.05906582400511397,0.052219203351435296,0.09163071894776109,0.11655535269349798,0.12891594335723378,1.4236620333864928e+69,4.988329790521794e+68,6.7495906667031125e+69,8.69884483480608e+65,1.4236617676285154e+69,0.07198921377676526,0.05734771382119804,0.1398453408945768,0.14848853378134946,0.15670398952008968,0.04610560437840565,1.2604144433321776,1.1877157756626635,-1.1877157756626635,0.05154343712219552,0.14154155943029278,0.12164269311662121,0.23794855763019473,0.30682651670539757,0.4040354949858571,True,1.3668980877382941,1.3001569244775921,0.001136510518778213,0.001136510518778213,1.8724124340851882,1.0254349077384042,2.684994065195199,1.0254349077384042,1.8724124340851882,0.001136510518778213,0.001136510518778213,1.8724124340851882,1.0254349077384042,2.684994065195199,1.0254349077384042,1.8724124340851882,0.10935147727160051,-0.10935157886346816,0.2914137969885582,-0.2914137969885582
133,stage3b,0.053129784704899895,0.04641284230769701,0.09012625966662557,0.0969590815444417,0.09805471089078899,6.33127995039425e+68,2.2184038089460693e+68,3.0021361502135366e+69,4.260086457693362e+65,6.331278517165991e+68,0.06598634107334543,0.053723270946579756,0.11806726863920991,0.1320292788777521,0.13227762922696362,0.0467684462869997,1.2690608056605641,1.1905431925927035,-1.1905431925927035,0.0515843852671639,0.14931334385127287,0.12634507557405109,0.23608804656050952,0.3322436676430234,0.46817165027357355,True,1.3583396772853547,1.2892407286302745,0.001148232060272655,0.001148232060272655,1.861211293856959,1.0248960285448934,2.6657710608108003,1.0248960285448934,1.861211293856959,0.001148232060272655,0.001148232060272655,1.861211293856959,1.0248960285448934,2.6657710608108003,1.0248960285448934,1.861211293856959,0.11126920415475551,-0.1112691848681742,0.28745104382953857,-0.28745104382953857
134,stage3b,0.05353429281960024,0.04614983084757626,0.09571006620542555,0.09790412186561115,0.09884341648726558,1.4610378155236695e+68,5.1193391951399736e+67,6.932473086998096e+68,1.3644631051967318e+65,1.4610371783875352e+68,0.06194511826613049,0.05147086470059071,0.11177774375914895,0.12079039192518513,0.12560291774946641,0.04759300904232933,1.2815084447126839,1.19924777112516,-1.19924777112516,0.05164557571722206,0.14896705938035923,0.1260631196704205,0.22948464244090294,0.33067415927835436,0.47374148345465983,True,1.3511363372489738,1.2814196680795396,0.0011196385661700666,0.0011196385661700666,1.8891582316280449,1.0262377958446276,2.7136521120989654,1.0262377958446276,1.8891582316280449,0.0011196385661700666,0.0011196385661700666,1.8891582316280449,1.0262377958446276,2.7136521120989654,1.0262377958446276,1.8891582316280449,0.1131369470733882,-0.11313689945435051,0.2973311163082457,-0.2973311163082457
135,stage3b,0.05460029979396976,0.04689043100733146,0.09827240741860921,0.10013179426396425,0.10090441643409553,7.294520311835018e+67,2.5558649534904682e+67,3.454009471095732e+68,8.671871092439084e+63,7.294520260288552e+67,0.05281508839670985,0.04497596974064877,0.09156762027166554,0.10089362103298,0.10330801281894164,0.048325551592367615,1.2910418237086099,1.2052832601655676,-1.2052832601655676,0.051577221733580404,0.14884142628308236,0.12569664917501547,0.22819517249047294,0.33259950773431635,0.4807177081643612,True,1.34098357315688,1.2707415461385112,0.0011457055951660405,0.0011457055951660405,1.8635607268684897,1.0250113552943128,2.6698166162622425,1.0250113552943128,1.8635607268684897,0.0011457055951660405,0.0011457055951660405,1.8635607268684897,1.0250113552943128,2.6698166162622425,1.0250113552943128,1.8635607268684897,0.11581913040357716,-0.11581912207030058,0.2882816542144938,-0.2882816542144938
