Time,Channel A,Channel B
(s),(V),(mA)

-72.45454920,0.00000000,10.14394665
-72.45254924,-0.16793799,-6.76058006
-72.45054928,-0.16793799,-35.50073624
-72.44854932,-0.16793799,-5.06889725
-72.44654936,-0.16793799,-21.97342300
-72.44454940,-0.16793799,-5.06889725
-72.44254944,-0.16793799,-57.48031235
-72.44054948,0.00000000,5.06889725
-72.43854952,0.00000000,-15.21284389
-72.43654956,0.00000000,-55.78863144
-72.43454960,-0.16793799,-3.37721443
-72.43254964,0.16793799,-16.90452576
-72.43054968,0.16793799,-32.12352371
-72.42854972,0.00000000,-11.82947826
-72.42654976,0.00000000,-1.68553138
-72.42454980,0.16793799,-11.82947826
-72.42254984,0.00000000,-59.17199326
-72.42054988,0.16793799,6.76058006
-72.41854992,0.16793799,-20.28789330
-72.41654996,0.00000000,-40.57578659
-72.41455000,0.00000000,-1.68553138
-72.41255004,0.16793799,3.37721443
-72.41055008,0.00000000,-20.28789330
-72.40855012,-0.16793799,-18.59621048
-72.40655016,0.00000000,-11.82947826
-72.40455020,0.16793799,-23.66510773
-72.40255024,0.00000000,-82.84325409
-72.40055028,-0.16793799,-11.82947826
-72.39855032,0.00000000,-15.21284389
-72.39655036,0.16793799,-35.50073624
-72.39455040,0.00000000,16.90452576
-72.39255044,-0.16793799,1.68553138
-72.39055048,-0.16793799,-15.21284389
-72.38855052,0.00000000,-30.43183899
-72.38655056,0.00000000,-6.76058006
-72.38455060,0.00000000,-35.50073624
-72.38255064,-0.16793799,-40.57578659
-72.38055068,0.00000000,13.52116013
-72.37855072,0.00000000,-1.68553138
-72.37655076,0.00000000,-54.10309982
-72.37455080,0.16793799,-6.76058006
-72.37255084,0.16793799,-23.66510773
-72.37055088,-0.16793799,-11.82947826
-72.36855092,-0.16793799,-54.10309982
-72.36655096,-0.16793799,16.90452576
-72.36455100,-0.16793799,5.06889725
-72.36255104,-0.16793799,-42.26746750
-72.36055108,0.00000000,3.37721443
-72.35855112,0.00000000,-11.82947826
-72.35655116,-0.16793799,-27.04847336
-72.35455120,0.00000000,-6.76058006
-72.35255124,0.16793799,-6.76058006
-72.35055128,-0.16793799,1.68553138
-72.34855132,-0.16793799,-43.95299911
-72.34655136,0.16793799,5.06889725
-72.34455140,0.00000000,-18.59621048
-72.34255144,-0.16793799,-52.41141129
-72.34055148,0.00000000,1.68553138
-72.33855152,0.16793799,1.68553138
-72.33655156,0.16793799,-6.76058006
-72.33455160,0.16793799,-1.68553138
-72.33255164,0.16793799,13.52116013
-72.33055168,0.00000000,-5.06889725
-72.32855172,-0.16793799,-62.55536270
-72.32655176,-0.16793799,8.45226288
-72.32455180,-0.16793799,5.06889725
-72.32255184,0.00000000,-40.57578659
-72.32055188,0.16793799,21.97342300
-72.31855192,0.16793799,-1.68553138
-72.31655196,0.16793799,-11.82947826
-72.31455200,0.00000000,-21.97342300
-72.31255204,-0.16793799,0.00000000
-72.31055208,-0.16793799,-6.76058006
-72.30855211,-0.16793799,-57.48031235
-72.30655215,0.00000000,10.14394665
-72.30455219,0.16793799,-11.82947826
-72.30255223,-0.16793799,-27.04847336
-72.30055227,0.00000000,-3.37721443
-72.29855231,0.00000000,0.00000000
-72.29655235,-0.16793799,-11.82947826
-72.29455239,0.16793799,-16.90452576
-72.29255243,-0.16793799,-11.82947826
-72.29055247,-0.16793799,-28.74015617
-72.28855251,0.00000000,-59.17199326
-72.28655255,0.16793799,20.28789330
-72.28455259,0.00000000,5.06889725
-72.28255263,-0.16793799,-40.57578659
-72.28055267,0.16793799,11.82947826
-72.27855271,-0.16793799,1.68553138
-72.27655275,-0.16793799,-6.76058006
-72.27455279,0.00000000,-47.33636856
-72.27255283,0.00000000,-15.21284389
-72.27055287,-0.16793799,-21.97342300
-72.26855291,0.00000000,-54.10309982
-72.26655295,0.16793799,10.14394665
-72.26455299,0.00000000,-8.45226288
-72.26255303,0.16793799,-23.66510773
-72.26055307,-0.16793799,-6.76058006
-72.25855311,-0.16793799,1.68553138
-72.25655315,0.00000000,-8.45226288
-72.25455319,0.16793799,-54.10309982
-72.25255323,0.16793799,6.76058006
-72.25055327,0.00000000,-13.52116013
-72.24855331,0.00000000,-40.57578659
-72.24655335,-0.16793799,13.52116013
-72.24455339,0.16793799,-11.82947826
-72.24255343,0.16793799,-11.82947826
-72.24055347,-0.16793799,-6.76058006
-72.23855351,0.00000000,1.68553138
-72.23655355,0.00000000,1.68553138
-72.23455359,0.00000000,-54.10309982
-72.23255363,-0.16793799,0.00000000
-72.23055367,-0.16793799,-18.59621048
-72.22855371,0.00000000,-45.64468384
-72.22655375,0.16793799,13.52116013
-72.22455379,0.16793799,0.00000000
-72.22255383,0.16793799,-6.76058006
-72.22055387,0.16793799,-35.50073624
-72.21855391,0.16793799,-8.45226288
-72.21655395,0.16793799,-20.28789330
-72.21455399,0.00000000,-45.64468384
-72.21255403,0.00000000,10.14394665
-72.21055407,0.00000000,-10.14394665
-72.20855411,-0.16793799,-16.90452576
-72.20655415,0.00000000,8.45226288
-72.20455419,-0.16793799,1.68553138
-72.20255423,-0.16793799,-16.90452576
-72.20055427,0.00000000,-40.57578659
-72.19855431,-0.16793799,-5.06889725
-72.19655435,-0.16793799,-10.14394665
-72.19455439,0.00000000,-59.17199326
-72.19255443,-0.16793799,13.52116013
-72.19055447,0.16793799,-10.14394665
-72.18855451,0.16793799,-15.21284389
-72.18655455,0.16793799,0.00000000
-72.18455459,0.16793799,-3.37721443
-72.18255463,0.00000000,-21.97342300
-72.18055467,0.00000000,-47.33636856
-72.17855471,0.00000000,0.00000000
-72.17655475,0.00000000,-6.76058006
-72.17455479,0.00000000,-62.55536270
-72.17255483,0.00000000,10.14394665
-72.17055487,0.00000000,-6.76058006
-72.16855491,0.00000000,-11.82947826
-72.16655495,0.00000000,-1.68553138
-72.16455499,0.16793799,-18.59621048
-72.16255503,0.16793799,-3.37721443
-72.16055507,0.16793799,-43.95299911
-72.15855511,0.16793799,8.45226288
-72.15655515,0.16793799,1.68553138
-72.15455519,0.16793799,-50.71973038
-72.15255523,0.00000000,0.00000000
-72.15055527,-0.16793799,-11.82947826
-72.14855531,-0.16793799,-23.66510773
-72.14655535,0.00000000,-27.04847336
-72.14455539,0.16793799,-3.37721443
-72.14255543,0.00000000,-8.45226288
-72.14055547,0.00000000,-59.17199326
-72.13855551,0.16793799,-11.82947826
-72.13655555,0.16793799,-21.97342300
-72.13455559,0.00000000,-47.33636856
-72.13255563,-0.16793799,10.14394665
-72.13055567,0.00000000,-15.21284389
-72.12855571,0.16793799,-1.68553138
-72.12655575,0.16793799,-13.52116013
-72.12455579,-0.16793799,5.06889725
-72.12255583,-0.16793799,-3.37721443
-72.12055587,-0.16793799,-69.31594086
-72.11855591,-0.16793799,1.68553138
-72.11655595,0.00000000,-18.59621048
-72.11455599,-0.16793799,-27.04847336
-72.11255603,0.00000000,5.06889725
-72.11055607,0.00000000,-1.68553138
-72.10855611,0.00000000,-23.66510773
-72.10655615,0.00000000,-49.02804947
-72.10455619,0.16793799,0.00000000
-72.10255623,0.16793799,-10.14394665
-72.10055627,0.00000000,-60.86367798
-72.09855631,-0.16793799,13.52116013
-72.09655635,-0.16793799,3.37721443
-72.09455639,0.00000000,-23.66510773
-72.09255643,0.00000000,-10.14394665
-72.09055647,0.00000000,-6.76058006
-72.08855651,0.00000000,-18.59621048
-72.08655655,0.00000000,-47.33636856
-72.08455659,-0.16793799,0.00000000
-72.08255663,0.16793799,-5.06889725
-72.08055667,0.00000000,-43.95299911
-72.07855671,0.00000000,-1.68553138
-72.07655675,-0.16793799,-11.82947826
-72.07455679,-0.16793799,-15.21284389
-72.07255683,0.00000000,-5.06889725
-72.07055687,0.00000000,-5.06889725
-72.06855691,0.16793799,-20.28789330
-72.06655695,0.00000000,-43.95299911
-72.06455699,-0.16793799,1.68553138
-72.06255703,-0.16793799,-13.52116013
-72.06055707,-0.16793799,-28.74015617
-72.05855711,-0.16793799,8.45226288
-72.05655715,0.00000000,-28.74015617
-72.05455719,0.16793799,-13.52116013
-72.05255723,-0.16793799,-16.90452576
-72.05055727,-0.16793799,-3.37721443
-72.04855731,0.00000000,-10.14394665
-72.04655735,0.16793799,-52.41141129
-72.04455739,0.00000000,1.68553138
-72.04255743,0.16793799,0.00000000
-72.04055747,0.00000000,-40.57578659
-72.03855751,-0.16793799,10.14394665
-72.03655755,-0.16793799,-11.82947826
-72.03455759,0.00000000,-6.76058006
-72.03255763,0.16793799,-15.21284389
-72.03055767,0.00000000,-3.37721443
-72.02855771,-0.16793799,-16.90452576
-72.02655775,0.16793799,-49.02804947
-72.02455779,0.16793799,3.37721443
-72.02255783,-0.16793799,-10.14394665
-72.02055787,0.00000000,-28.74015617
-72.01855791,0.00000000,10.14394665
-72.01655795,-0.16793799,-18.59621048
-72.01455799,0.00000000,-18.59621048
-72.01255803,0.16793799,-28.74015617
-72.01055807,0.00000000,6.76058006
-72.00855811,0.00000000,-28.74015617
-72.00655815,-0.16793799,-69.31594086
-72.00455819,0.00000000,1.68553138
-72.00255823,0.00000000,-18.59621048
-72.00055827,-0.16793799,-25.35679054
-71.99855831,-0.16793799,6.76058006
-71.99655835,0.16793799,-8.45226288
-71.99455839,0.16793799,-18.59621048
-71.99255843,0.16793799,-54.10309982
-71.99055847,-0.16793799,5.06889725
-71.98855851,0.00000000,-10.14394665
-71.98655855,0.00000000,-38.88410187
-71.98455859,-0.16793799,11.82947826
-71.98255863,-0.16793799,-11.82947826
-71.98055867,0.00000000,-23.66510773
-71.97855871,0.16793799,-20.28789330
-71.97655875,0.16793799,-5.06889725
-71.97455879,0.00000000,-10.14394665
-71.97255883,-0.16793799,-60.86367798
-71.97055887,-0.16793799,5.06889725
-71.96855891,0.00000000,-13.52116013
-71.96655895,0.16793799,-35.50073624
-71.96455899,0.00000000,8.45226288
-71.96255903,-0.16793799,-1.68553138
-71.96055907,-0.16793799,-1.68553138
-71.95855911,-0.16793799,0.00000000
-71.95655915,0.16793799,-13.52116013
-71.95455919,0.00000000,3.37721443
-71.95255923,-0.16793799,-55.78863144
-71.95055927,-0.16793799,3.37721443
-71.94855931,0.00000000,-10.14394665
-71.94655935,0.16793799,-45.64468384
-71.94455939,-0.16793799,10.14394665
-71.94255943,-0.16793799,-11.82947826
-71.94055947,0.00000000,-6.76058006
-71.93855951,0.16793799,-23.66510773
-71.93655955,0.16793799,-10.14394665
-71.93455959,-0.16793799,-16.90452576
-71.93255963,-0.16793799,-55.78863144
-71.93055967,0.00000000,1.68553138
-71.92855971,0.16793799,-13.52116013
-71.92655975,0.00000000,-40.57578659
-71.92455979,-0.16793799,16.90452576
-71.92255983,-0.16793799,-10.14394665
-71.92055987,0.00000000,-11.82947826
-71.91855991,0.16793799,-35.50073624
-71.91655995,0.16793799,8.45226288
-71.91455999,0.00000000,-3.37721443
-71.91256003,-0.16793799,-59.17199326
-71.91056007,0.00000000,-18.59621048
-71.90856011,0.16793799,0.00000000
-71.90656015,0.16793799,-20.28789330
-71.90456019,0.16793799,-3.37721443
-71.90256023,0.16793799,-18.59621048
-71.90056027,0.00000000,-27.04847336
-71.89856031,-0.16793799,-77.76820374
-71.89656035,-0.16793799,10.14394665
-71.89456039,-0.16793799,-3.37721443
-71.89256042,-0.16793799,-50.71973038
-71.89056046,0.16793799,8.45226288
-71.88856050,0.00000000,-5.06889725
-71.88656054,-0.16793799,-28.74015617
-71.88456058,-0.16793799,-13.52116013
-71.88256062,0.00000000,-6.76058006
-71.88056066,0.16793799,-13.52116013
-71.87856070,-0.16793799,-59.17199326
-71.87656074,-0.16793799,0.00000000
-71.87456078,-0.16793799,-8.45226288
-71.87256082,0.00000000,-49.02804947
-71.87056086,0.00000000,10.14394665
-71.86856090,0.16793799,-11.82947826
-71.86656094,-0.16793799,-28.74015617
-71.86456098,-0.16793799,-27.04847336
-71.86256102,-0.16793799,-5.06889725
-71.86056106,-0.16793799,-11.82947826
-71.85856110,-0.16793799,-54.10309982
-71.85656114,0.00000000,0.00000000
-71.85456118,0.16793799,-10.14394665
-71.85256122,0.00000000,-37.19242096
-71.85056126,-0.16793799,1.68553138
-71.84856130,-0.16793799,1.68553138
-71.84656134,0.00000000,-3.37721443
-71.84456138,0.00000000,-37.19242096
-71.84256142,-0.16793799,-10.14394665
-71.84056146,-0.16793799,0.00000000
-71.83856150,-0.16793799,-60.86367798
-71.83656154,-0.16793799,0.00000000
-71.83456158,0.00000000,-15.21284389
-71.83256162,0.16793799,-35.50073624
-71.83056166,0.00000000,5.06889725
-71.82856170,0.00000000,3.37721443
-71.82656174,-0.16793799,3.37721443
-71.82456178,-0.16793799,-30.43183899
-71.82256182,0.16793799,-13.52116013
-71.82056186,0.16793799,-10.14394665
-71.81856190,0.16793799,-55.78863144
-71.81656194,0.00000000,6.76058006
-71.81456198,-0.16793799,3.37721443
-71.81256202,-0.16793799,-11.82947826
-71.81056206,0.16793799,10.14394665
-71.80856210,0.00000000,5.06889725
-71.80656214,-0.16793799,-23.66510773
-71.80456218,0.16793799,-65.93257904
-71.80256222,0.00000000,-3.37721443
-71.80056226,-0.16793799,-1.68553138
-71.79856230,0.16793799,-40.57578659
-71.79656234,0.16793799,23.66510773
-71.79456238,0.00000000,0.00000000
-71.79256242,0.00000000,-18.59621048
-71.79056246,-0.16793799,-6.76058006
-71.78856250,0.00000000,3.37721443
-71.78656254,0.00000000,-15.21284389
-71.78456258,0.16793799,-43.95299911
-71.78256262,0.00000000,0.00000000
-71.78056266,0.00000000,-13.52116013
-71.77856270,0.00000000,-43.95299911
-71.77656274,0.00000000,5.06889725
-71.77456278,0.00000000,-5.06889725
-71.77256282,0.16793799,-10.14394665
-71.77056286,0.00000000,-11.82947826
-71.76856290,0.00000000,-3.37721443
-71.76656294,-0.16793799,0.00000000
-71.76456298,0.00000000,-57.48031235
-71.76256302,0.00000000,-5.06889725
-71.76056306,0.16793799,-16.90452576
-71.75856310,-0.16793799,-49.02804947
-71.75656314,-0.16793799,-3.37721443
-71.75456318,0.00000000,-6.76058006
-71.75256322,0.16793799,-15.21284389
-71.75056326,0.00000000,-20.28789330
-71.74856330,0.00000000,-3.37721443
-71.74656334,0.16793799,-18.59621048
-71.74456338,-0.16793799,-54.10309982
-71.74256342,0.16793799,10.14394665
-71.74056346,0.16793799,8.45226288
-71.73856350,-0.16793799,-28.74015617
-71.73656354,0.00000000,5.06889725
-71.73456358,0.16793799,-6.76058006
-71.73256362,0.16793799,0.00000000
-71.73056366,0.00000000,-42.26746750
-71.72856370,0.00000000,-1.68553138
-71.72656374,0.16793799,-10.14394665
-71.72456378,0.00000000,-60.86367798
-71.72256382,0.00000000,10.14394665
-71.72056386,0.16793799,-11.82947826
-71.71856390,0.16793799,-10.14394665
-71.71656394,0.16793799,10.14394665
-71.71456398,-0.16793799,-3.37721443
-71.71256402,-0.16793799,-6.76058006
-71.71056406,-0.16793799,-62.55536270
-71.70856410,0.00000000,3.37721443
-71.70656414,0.16793799,-11.82947826
-71.70456418,0.16793799,-33.80905151
-71.70256422,0.16793799,16.90452576
-71.70056426,0.00000000,-18.59621048
-71.69856430,-0.16793799,-11.82947826
-71.69656434,-0.16793799,1.68553138
-71.69456438,0.16793799,-3.37721443
-71.69256442,0.00000000,-13.52116013
-71.69056446,-0.16793799,-54.10309982
-71.68856450,0.16793799,-3.37721443
-71.68656454,-0.16793799,0.00000000
-71.68456458,0.00000000,-45.64468384
-71.68256462,0.00000000,6.76058006
-71.68056466,-0.16793799,-13.52116013
-71.67856470,0.16793799,-10.14394665
-71.67656474,0.16793799,-23.66510773
-71.67456478,0.00000000,-8.45226288
-71.67256482,-0.16793799,-6.76058006
-71.67056486,0.16793799,-57.48031235
-71.66856490,-0.16793799,8.45226288
-71.66656494,0.16793799,-10.14394665
-71.66456498,0.00000000,-50.71973038
-71.66256502,-0.16793799,1.68553138
-71.66056506,0.00000000,-6.76058006
-71.65856510,0.16793799,1.68553138
-71.65656514,0.00000000,-20.28789330
-71.65456518,0.00000000,8.45226288
-71.65256522,-0.16793799,-6.76058006
-71.65056526,-0.16793799,-57.48031235
-71.64856530,0.16793799,13.52116013
-71.64656534,-0.16793799,0.00000000
-71.64456538,-0.16793799,-25.35679054
-71.64256542,-0.16793799,18.59621048
-71.64056546,0.16793799,6.76058006
-71.63856550,-0.16793799,-3.37721443
-71.63656554,0.00000000,-15.21284389
-71.63456558,-0.16793799,10.14394665
-71.63256562,-0.16793799,-13.52116013
-71.63056566,-0.16793799,-62.55536270
-71.62856570,0.00000000,5.06889725
-71.62656574,0.16793799,1.68553138
-71.62456578,0.16793799,-18.59621048
-71.62256582,0.16793799,18.59621048
-71.62056586,0.00000000,5.06889725
-71.61856590,-0.16793799,-20.28789330
-71.61656594,-0.16793799,-62.55536270
-71.61456598,-0.16793799,-10.14394665
-71.61256602,0.16793799,-20.28789330
-71.61056606,0.16793799,-37.19242096
-71.60856610,0.00000000,18.59621048
-71.60656614,-0.16793799,-6.76058006
-71.60456618,0.16793799,-13.52116013
-71.60256622,-0.16793799,-11.82947826
-71.60056626,-0.16793799,-8.45226288
-71.59856630,0.00000000,1.68553138
-71.59656634,0.16793799,-54.10309982
-71.59456638,0.00000000,5.06889725
-71.59256642,0.00000000,-3.37721443
-71.59056646,-0.16793799,-35.50073624
-71.58856650,0.00000000,10.14394665
-71.58656654,0.16793799,-8.45226288
-71.58456658,0.16793799,-23.66510773
-71.58256662,0.00000000,-10.14394665
-71.58056666,-0.16793799,-13.52116013
-71.57856670,0.00000000,-13.52116013
-71.57656674,-0.16793799,-71.00762177
-71.57456678,0.00000000,6.76058006
-71.57256682,0.00000000,-3.37721443
-71.57056686,0.00000000,-54.10309982
-71.56856690,-0.16793799,-15.21284389
-71.56656694,0.00000000,-10.14394665
-71.56456698,0.00000000,-6.76058006
-71.56256702,0.16793799,-28.74015617
-71.56056706,0.16793799,0.00000000
-71.55856710,0.16793799,-5.06889725
-71.55656714,0.16793799,-62.55536270
-71.55456718,0.00000000,1.68553138
-71.55256722,0.00000000,-10.14394665
-71.55056726,-0.16793799,-30.43183899
-71.54856730,-0.16793799,10.14394665
-71.54656734,0.16793799,-6.76058006
-71.54456738,-0.16793799,-15.21284389
-71.54256742,0.16793799,-40.57578659
-71.54056746,0.00000000,13.52116013
-71.53856750,0.00000000,-21.97342300
-71.53656754,0.16793799,-60.86367798
-71.53456758,-0.16793799,5.06889725
-71.53256762,0.16793799,-6.76058006
-71.53056766,0.00000000,0.00000000
-71.52856770,0.00000000,0.00000000
-71.52656774,0.00000000,5.06889725
-71.52456778,-0.16793799,-15.21284389
-71.52256782,0.16793799,-74.39099884
-71.52056786,0.00000000,3.37721443
-71.51856790,-0.16793799,-16.90452576
-71.51656794,0.00000000,-42.26746750
-71.51456798,0.16793799,5.06889725
-71.51256802,0.16793799,1.68553138
-71.51056806,0.16793799,-35.50073624
-71.50856810,0.00000000,-5.06889725
-71.50656814,0.00000000,5.06889725
-71.50456818,0.00000000,-3.37721443
-71.50256822,0.00000000,-71.00762177
-71.50056826,0.16793799,5.06889725
-71.49856830,0.16793799,-13.52116013
-71.49656834,0.16793799,-23.66510773
-71.49456838,-0.16793799,20.28789330
-71.49256842,-0.16793799,-10.14394665
-71.49056846,-0.16793799,-20.28789330
-71.48856850,0.00000000,-23.66510773
-71.48656854,0.00000000,-11.82947826
-71.48456858,0.00000000,-18.59621048
-71.48256862,-0.16793799,-59.17199326
-71.48056866,0.16793799,15.21284389
-71.47856870,0.16793799,-3.37721443
-71.47656873,0.00000000,-30.43183899
-71.47456877,-0.16793799,0.00000000
-71.47256881,0.16793799,-13.52116013
-71.47056885,0.00000000,-1.68553138
-71.46856889,-0.16793799,-11.82947826
-71.46656893,0.00000000,-18.59621048
-71.46456897,0.16793799,-15.21284389
-71.46256901,0.00000000,-64.24704742
-71.46056905,0.00000000,6.76058006
-71.45856909,0.16793799,5.06889725
-71.45656913,0.00000000,-33.80905151
-71.45456917,0.16793799,-3.37721443
-71.45256921,0.16793799,-13.52116013
-71.45056925,0.16793799,1.68553138
-71.44856929,0.16793799,-35.50073624
-71.44656933,0.16793799,16.90452576
-71.44456937,-0.16793799,-16.90452576
-71.44256941,-0.16793799,-59.17199326
-71.44056945,-0.16793799,3.37721443
-71.43856949,0.00000000,-11.82947826
-71.43656953,0.16793799,-23.66510773
-71.43456957,0.00000000,0.00000000
-71.43256961,-0.16793799,5.06889725
-71.43056965,-0.16793799,-6.76058006
-71.42856969,-0.16793799,-72.69930267
-71.42656973,-0.16793799,1.68553138
-71.42456977,0.16793799,-10.14394665
-71.42256981,0.16793799,-43.95299911
-71.42056985,0.16793799,21.97342300
-71.41856989,-0.16793799,-6.76058006
-71.41656993,-0.16793799,-25.35679054
-71.41456997,-0.16793799,-11.82947826
-71.41257001,-0.16793799,3.37721443
-71.41057005,0.16793799,-5.06889725
-71.40857009,0.16793799,-62.55536270
-71.40657013,0.00000000,-3.37721443
-71.40457017,-0.16793799,-18.59621048
-71.40257021,0.00000000,-35.50073624
-71.40057025,0.16793799,27.04847336
-71.39857029,-0.16793799,5.06889725
-71.39657033,-0.16793799,-11.82947826
-71.39457037,0.00000000,-18.59621048
-71.39257041,0.00000000,0.00000000
-71.39057045,-0.16793799,-15.21284389
-71.38857049,-0.16793799,-45.64468384
-71.38657053,0.00000000,5.06889725
-71.38457057,-0.16793799,-3.37721443
-71.38257061,0.00000000,-25.35679054
-71.38057065,0.16793799,-3.37721443
-71.37857069,0.16793799,-13.52116013
-71.37657073,0.16793799,-20.28789330
-71.37457077,0.16793799,-32.12352371
-71.37257081,-0.16793799,16.90452576
-71.37057085,-0.16793799,-11.82947826
-71.36857089,0.00000000,-74.39099884
-71.36657093,0.16793799,-3.37721443
-71.36457097,0.16793799,-6.76058006
-71.36257101,0.16793799,-27.04847336
-71.36057105,0.16793799,6.76058006
-71.35857109,-0.16793799,-10.14394665
-71.35657113,-0.16793799,-6.76058006
-71.35457117,-0.16793799,-57.48031235
-71.35257121,-0.16793799,6.76058006
-71.35057125,-0.16793799,-8.45226288
-71.34857129,0.00000000,-65.93257904
-71.34657133,0.00000000,10.14394665
-71.34457137,0.16793799,-10.14394665
-71.34257141,-0.16793799,-16.90452576
-71.34057145,0.00000000,-6.76058006
-71.33857149,-0.16793799,5.06889725
-71.33657153,-0.16793799,-10.14394665
-71.33457157,0.00000000,-71.00762177
-71.33257161,0.00000000,5.06889725
-71.33057165,0.00000000,-6.76058006
-71.32857169,0.16793799,-38.88410187
-71.32657173,0.00000000,5.06889725
-71.32457177,-0.16793799,-1.68553138
-71.32257181,0.16793799,-25.35679054
-71.32057185,0.00000000,-20.28789330
-71.31857189,0.00000000,-21.97342300
-71.31657193,0.16793799,-18.59621048
-71.31457197,0.00000000,-62.55536270
-71.31257201,0.00000000,5.06889725
-71.31057205,0.00000000,-1.68553138
-71.30857209,0.00000000,-35.50073624
-71.30657213,0.00000000,18.59621048
-71.30457217,-0.16793799,16.90452576
-71.30257221,-0.16793799,-11.82947826
-71.30057225,-0.16793799,-30.43183899
-71.29857229,0.00000000,0.00000000
-71.29657233,0.00000000,-20.28789330
-71.29457237,0.16793799,-52.41141129
-71.29257241,0.00000000,8.45226288
-71.29057245,-0.16793799,-1.68553138
-71.28857249,0.16793799,-32.12352371
-71.28657253,0.16793799,10.14394665
-71.28457257,0.16793799,0.00000000
-71.28257261,0.00000000,-6.76058006
-71.28057265,0.00000000,-33.80905151
-71.27857269,-0.16793799,5.06889725
-71.27657273,-0.16793799,5.06889725
-71.27457277,0.00000000,-57.48031235
-71.27257281,0.00000000,-1.68553138
-71.27057285,0.16793799,-13.52116013
-71.26857289,0.00000000,-35.50073624
-71.26657293,-0.16793799,8.45226288
-71.26457297,0.00000000,-13.52116013
-71.26257301,0.16793799,-10.14394665
-71.26057305,-0.16793799,-33.80905151
-71.25857309,0.16793799,13.52116013
-71.25657313,0.16793799,1.68553138
-71.25457317,-0.16793799,-50.71973038
-71.25257321,-0.16793799,3.37721443
-71.25057325,-0.16793799,-11.82947826
-71.24857329,0.00000000,-16.90452576
-71.24657333,0.16793799,5.06889725
-71.24457337,0.00000000,3.37721443
-71.24257341,0.16793799,0.00000000
-71.24057345,-0.16793799,-65.93257904
-71.23857349,-0.16793799,0.00000000
-71.23657353,-0.16793799,-20.28789330
-71.23457357,0.16793799,-43.95299911
-71.23257361,0.16793799,21.97342300
-71.23057365,-0.16793799,-5.06889725
-71.22857369,-0.16793799,6.76058006
-71.22657373,-0.16793799,-8.45226288
-71.22457377,-0.16793799,-10.14394665
-71.22257381,0.16793799,-13.52116013
-71.22057385,0.00000000,-60.86367798
-71.21857389,-0.16793799,1.68553138
-71.21657393,-0.16793799,-10.14394665
-71.21457397,0.00000000,-28.74015617
-71.21257401,0.00000000,3.37721443
-71.21057405,-0.16793799,-3.37721443
-71.20857409,0.00000000,-3.37721443
-71.20657413,0.00000000,-10.14394665
-71.20457417,0.16793799,8.45226288
-71.20257421,0.16793799,-8.45226288
-71.20057425,0.00000000,-64.24704742
-71.19857429,-0.16793799,8.45226288
-71.19657433,-0.16793799,-8.45226288
-71.19457437,-0.16793799,-20.28789330
-71.19257441,0.00000000,-6.76058006
-71.19057445,0.16793799,-13.52116013
-71.18857449,0.16793799,-11.82947826
-71.18657453,0.00000000,-11.82947826
-71.18457457,-0.16793799,-6.76058006
-71.18257461,-0.16793799,-21.97342300
-71.18057465,-0.16793799,-49.02804947
-71.17857469,-0.16793799,21.97342300
-71.17657473,-0.16793799,-10.14394665
-71.17457477,0.16793799,-32.12352371
-71.17257481,0.16793799,1.68553138
-71.17057485,0.16793799,-10.14394665
-71.16857489,-0.16793799,-3.37721443
-71.16657493,0.00000000,-49.02804947
-71.16457497,0.16793799,5.06889725
-71.16257501,-0.16793799,-16.90452576
-71.16057505,0.00000000,-45.64468384
-71.15857509,0.16793799,0.00000000
-71.15657513,0.00000000,-25.35679054
-71.15457517,-0.16793799,-32.12352371
-71.15257521,-0.16793799,-1.68553138
-71.15057525,0.00000000,8.45226288
-71.14857529,-0.16793799,-8.45226288
-71.14657533,-0.16793799,-65.93257904
-71.14457537,0.00000000,-10.14394665
-71.14257541,0.00000000,-18.59621048
-71.14057545,0.00000000,-64.24704742
-71.13857549,0.00000000,13.52116013
-71.13657553,0.16793799,-3.37721443
-71.13457557,0.16793799,-16.90452576
-71.13257561,-0.16793799,-13.52116013
-71.13057565,0.00000000,-3.37721443
-71.12857569,0.00000000,-16.90452576
-71.12657573,0.00000000,-62.55536270
-71.12457577,0.16793799,-1.68553138
-71.12257581,0.00000000,-23.66510773
-71.12057585,-0.16793799,-32.12352371
-71.11857589,-0.16793799,10.14394665
-71.11657593,-0.16793799,-6.76058006
-71.11457597,-0.16793799,-15.21284389
-71.11257601,0.16793799,-35.50073624
-71.11057605,0.16793799,-20.28789330
-71.10857609,0.16793799,-6.76058006
-71.10657613,-0.16793799,-77.76820374
-71.10457617,-0.16793799,6.76058006
-71.10257621,0.00000000,-13.52116013
-71.10057625,0.16793799,-28.74015617
-71.09857629,-0.16793799,6.76058006
-71.09657633,0.00000000,-16.90452576
-71.09457637,0.00000000,-23.66510773
-71.09257641,-0.16793799,-20.28789330
-71.09057645,0.16793799,5.06889725
-71.08857649,0.00000000,-3.37721443
-71.08657653,0.00000000,-60.86367798
-71.08457657,0.16793799,5.06889725
-71.08257661,0.00000000,-10.14394665
-71.08057665,0.16793799,-18.59621048
-71.07857669,0.00000000,-1.68553138
-71.07657673,-0.16793799,-5.06889725
-71.07457677,-0.16793799,1.68553138
-71.07257681,0.00000000,-38.88410187
-71.07057685,0.00000000,-28.74015617
-71.06857689,-0.16793799,-10.14394665
-71.06657693,0.00000000,-59.17199326
-71.06457697,0.00000000,20.28789330
