Time,Channel A,Channel B
(s),(V),(mA)

-1.01795992,0.16793799,21.13065720
-1.01793992,-0.16793799,16.90145111
-1.01791992,0.08396900,8.44303513
-1.01789992,0.00000000,12.67224407
-1.01787992,0.00000000,12.67224407
-1.01785992,0.16793799,-8.44303513
-1.01783992,-0.08396900,16.90145111
-1.01781992,0.16793799,16.90145111
-1.01779992,-0.08396900,12.67224407
-1.01777992,0.08396900,33.80290222
-1.01775992,0.08396900,38.03210831
-1.01773992,0.00000000,59.16276550
-1.01771992,0.25221458,33.80290222
-1.01769992,-0.08396900,67.62118530
-1.01767992,0.16793799,80.30880737
-1.01765992,-0.08396900,59.16276550
-1.01763992,0.16793799,63.39197922
-1.01761992,0.00000000,71.85038757
-1.01759992,-0.08396900,97.21025085
-1.01757992,0.08396900,84.52262878
-1.01755992,-0.08396900,92.98104858
-1.01753992,0.16793799,88.75183868
-1.01751992,0.00000000,84.52262878
-1.01749992,-0.08396900,88.75183868
-1.01747992,0.08396900,97.21025085
-1.01745992,-0.16793799,101.43946075
-1.01743992,0.08396900,101.43946075
-1.01741992,0.00000000,80.30880737
-1.01739992,-0.08396900,80.30880737
-1.01737992,0.16793799,88.75183868
-1.01735992,-0.08396900,80.30880737
-1.01733992,0.16793799,80.30880737
-1.01731992,-0.08396900,84.52262878
-1.01729992,0.08396900,84.52262878
-1.01727992,0.00000000,92.98104858
-1.01725992,0.00000000,80.30880737
-1.01723992,0.08396900,76.07959747
-1.01721992,-0.08396900,80.30880737
-1.01719992,0.16793799,71.85038757
-1.01717992,-0.08396900,88.75183868
-1.01715992,0.08396900,80.30880737
-1.01713992,-0.08396900,67.62118530
-1.01711992,0.00000000,80.30880737
-1.01709992,0.16793799,76.07959747
-1.01707992,-0.08396900,67.62118530
-1.01705992,0.16793799,67.62118530
-1.01703992,-0.16793799,76.07959747
-1.01701992,0.16793799,71.85038757
-1.01699992,-0.08396900,80.30880737
-1.01697992,0.08396900,84.52262878
-1.01695992,0.00000000,76.07959747
-1.01693992,0.00000000,76.07959747
-1.01691992,0.08396900,80.30880737
-1.01689992,-0.08396900,71.85038757
-1.01687992,0.16793799,67.62118530
-1.01685992,-0.16793799,71.85038757
-1.01683992,0.16793799,67.62118530
-1.01681992,-0.08396900,76.07959747
-1.01679992,0.00000000,92.98104858
-1.01677992,0.00000000,71.85038757
-1.01675992,0.00000000,76.07959747
-1.01673992,0.16793799,63.39197922
-1.01671992,-0.08396900,71.85038757
-1.01669992,0.08396900,50.71973038
-1.01667992,0.00000000,54.93355942
-1.01665992,0.00000000,63.39197922
-1.01663992,0.08396900,59.16276550
-1.01661992,-0.08396900,38.03210831
-1.01659992,0.16793799,50.71973038
-1.01657992,-0.08396900,50.71973038
-1.01655992,0.16793799,59.16276550
-1.01653992,-0.08396900,25.35986519
-1.01651992,0.00000000,38.03210831
-1.01649992,0.00000000,42.26131439
-1.01647992,-0.08396900,38.03210831
-1.01645992,0.16793799,25.35986519
-1.01643992,-0.16793799,16.90145111
-1.01641992,0.16793799,25.35986519
-1.01639992,-0.16793799,8.44303513
-1.01637992,0.08396900,21.13065720
-1.01635992,0.08396900,8.44303513
-1.01633992,-0.08396900,21.13065720
-1.01631992,0.08396900,25.35986519
-1.01629992,-0.08396900,33.80290222
-1.01627992,-0.08396900,46.49052429
-1.01625992,0.16793799,63.39197922
-1.01623992,-0.08396900,54.93355942
-1.01621992,0.08396900,71.85038757
-1.01619992,0.00000000,84.52262878
-1.01617992,0.00000000,71.85038757
-1.01615992,0.16793799,71.85038757
-1.01613992,-0.08396900,92.98104858
-1.01611992,0.08396900,92.98104858
-1.01609992,0.08396900,84.52262878
-1.01607992,0.00000000,92.98104858
-1.01605992,0.16793799,92.98104858
-1.01603992,-0.08396900,101.43946075
-1.01601992,0.16793799,88.75183868
-1.01599992,-0.08396900,97.21025085
-1.01597992,0.16793799,92.98104858
-1.01595992,-0.08396900,92.98104858
-1.01593992,0.08396900,101.43946075
-1.01591992,0.00000000,84.52262878
-1.01589992,0.00000000,88.75183868
-1.01587992,0.16793799,80.30880737
-1.01585992,-0.08396900,84.52262878
-1.01583992,0.16793799,71.85038757
-1.01581992,-0.08396900,84.52262878
-1.01579992,0.08396900,63.39197922
-1.01577992,0.00000000,80.30880737
-1.01575992,0.00000000,76.07959747
-1.01573992,0.16793799,76.07959747
-1.01571992,-0.08396900,71.85038757
-1.01569992,0.00000000,67.62118530
-1.01567992,0.16793799,71.85038757
-1.01565992,-0.08396900,71.85038757
-1.01563992,0.16793799,59.16276550
-1.01561992,-0.08396900,84.52262878
-1.01559992,0.16793799,71.85038757
-1.01557992,0.00000000,88.75183868
-1.01555992,0.00000000,76.07959747
-1.01553992,0.08396900,67.62118530
-1.01551992,-0.08396900,84.52262878
-1.01549992,0.16793799,84.52262878
-1.01547992,-0.08396900,76.07959747
-1.01545992,0.16793799,92.98104858
-1.01543992,-0.08396900,80.30880737
-1.01541992,0.00000000,84.52262878
-1.01539992,0.16793799,84.52262878
-1.01537992,-0.08396900,80.30880737
-1.01535992,0.25221458,76.07959747
-1.01533992,-0.08396900,88.75183868
-1.01531992,0.16793799,88.75183868
-1.01529992,0.00000000,59.16276550
-1.01527992,-0.08396900,80.30880737
-1.01525992,0.16793799,67.62118530
-1.01523992,-0.08396900,63.39197922
-1.01521992,0.16793799,71.85038757
-1.01519992,-0.08396900,71.85038757
-1.01517992,0.08396900,71.85038757
-1.01515992,0.16793799,71.85038757
-1.01513992,-0.16793799,71.85038757
-1.01511992,0.16793799,50.71973038
-1.01509992,0.00000000,59.16276550
-1.01507992,0.00000000,54.93355942
-1.01505992,0.08396900,42.26131439
-1.01503992,-0.08396900,42.26131439
-1.01501992,0.16793799,38.03210831
-1.01499992,-0.08396900,33.80290222
-1.01497992,0.16793799,33.80290222
-1.01495992,-0.08396900,33.80290222
-1.01493992,0.08396900,33.80290222
-1.01491992,0.00000000,33.80290222
-1.01489992,0.00000000,16.90145111
-1.01487992,0.08396900,8.44303513
-1.01485992,-0.08396900,33.80290222
-1.01483992,0.16793799,33.80290222
-1.01481992,-0.08396900,38.03210831
-1.01479992,0.08396900,67.62118530
-1.01477992,0.00000000,76.07959747
-1.01475992,-0.08396900,67.62118530
-1.01473992,0.16793799,76.07959747
-1.01471992,-0.08396900,84.52262878
-1.01469992,0.16793799,76.07959747
-1.01467992,0.00000000,84.52262878
-1.01465992,0.00000000,88.75183868
-1.01463992,0.08396900,76.07959747
-1.01461992,-0.08396900,84.52262878
-1.01459992,0.16793799,97.21025085
-1.01457992,-0.16793799,101.43946075
-1.01455992,0.08396900,101.43946075
-1.01453992,-0.08396900,92.98104858
-1.01451992,0.08396900,114.11170959
-1.01449992,0.08396900,97.21025085
-1.01447992,-0.08396900,101.43946075
-1.01445992,0.16793799,109.88249969
-1.01443992,-0.08396900,97.21025085
-1.01441992,0.08396900,92.98104858
-1.01439992,0.00000000,84.52262878
-1.01437992,-0.08396900,88.75183868
-1.01435992,0.16793799,88.75183868
-1.01433992,-0.08396900,88.75183868
-1.01431992,0.00000000,80.30880737
-1.01429992,0.08396900,80.30880737
-1.01427992,-0.16793799,92.98104858
-1.01425992,0.16793799,88.75183868
-1.01423992,-0.08396900,84.52262878
-1.01421992,0.00000000,84.52262878
-1.01419992,0.08396900,97.21025085
-1.01417992,-0.08396900,80.30880737
-1.01415992,0.16793799,92.98104858
-1.01413992,-0.08396900,84.52262878
-1.01411992,0.16793799,84.52262878
-1.01409992,-0.08396900,92.98104858
-1.01407992,0.08396900,88.75183868
-1.01405992,0.08396900,84.52262878
-1.01403992,-0.08396900,80.30880737
-1.01401992,0.08396900,84.52262878
-1.01399992,-0.08396900,88.75183868
-1.01397992,0.16793799,101.43946075
-1.01395992,-0.16793799,71.85038757
-1.01393992,0.16793799,88.75183868
-1.01391992,0.00000000,80.30880737
-1.01389992,0.00000000,76.07959747
-1.01387992,0.08396900,80.30880737
-1.01385992,-0.16793799,67.62118530
-1.01383992,0.16793799,76.07959747
-1.01381992,0.00000000,76.07959747
-1.01379992,0.00000000,80.30880737
-1.01377992,0.16793799,80.30880737
-1.01375992,-0.16793799,76.07959747
-1.01373992,0.08396900,88.75183868
-1.01371992,0.00000000,80.30880737
-1.01369992,0.00000000,63.39197922
-1.01367992,0.08396900,76.07959747
-1.01365992,-0.08396900,71.85038757
-1.01363992,0.08396900,67.62118530
-1.01361992,-0.08396900,54.93355942
-1.01359992,0.08396900,42.26131439
-1.01357992,0.08396900,46.49052429
-1.01355992,-0.16793799,42.26131439
-1.01353992,0.08396900,46.49052429
-1.01351992,0.00000000,29.57369614
-1.01349992,0.08396900,25.35986519
-1.01347992,0.16793799,29.57369614
-1.01345992,-0.16793799,33.80290222
-1.01343992,0.16793799,12.67224407
-1.01341992,-0.08396900,12.67224407
-1.01339992,0.16793799,12.67224407
-1.01337992,0.00000000,21.13065720
-1.01335992,-0.08396900,29.57369614
-1.01333992,0.16793799,42.26131439
-1.01331992,0.00000000,50.71973038
-1.01329992,0.00000000,63.39197922
-1.01327992,0.00000000,76.07959747
-1.01325992,0.00000000,67.62118530
-1.01323992,0.08396900,76.07959747
-1.01321992,-0.16793799,80.30880737
-1.01319992,0.00000000,71.85038757
-1.01317992,0.08396900,80.30880737
-1.01315992,-0.08396900,76.07959747
-1.01313992,0.00000000,97.21025085
-1.01311992,0.08396900,92.98104858
-1.01309992,0.00000000,101.43946075
-1.01307992,-0.08396900,88.75183868
-1.01305992,0.16793799,105.66867065
-1.01303992,0.00000000,101.43946075
-1.01301992,0.00000000,101.43946075
-1.01299992,0.16793799,88.75183868
-1.01297992,-0.08396900,88.75183868
-1.01295992,0.16793799,109.88249969
-1.01293992,-0.08396900,97.21025085
-1.01291992,0.00000000,88.75183868
-1.01289992,0.08396900,92.98104858
-1.01287992,-0.08396900,84.52262878
-1.01285992,0.08396900,88.75183868
-1.01283992,-0.08396900,88.75183868
-1.01281992,0.08396900,92.98104858
-1.01279992,0.08396900,101.43946075
-1.01277992,-0.08396900,88.75183868
-1.01275992,0.08396900,92.98104858
-1.01273992,-0.08396900,88.75183868
-1.01271992,0.16793799,101.43946075
-1.01269992,0.00000000,88.75183868
-1.01267992,0.00000000,92.98104858
-1.01265992,0.16793799,88.75183868
-1.01263992,-0.16793799,80.30880737
-1.01261992,0.16793799,101.43946075
-1.01259992,0.08396900,84.52262878
-1.01257992,-0.16793799,76.07959747
-1.01255992,0.08396900,88.75183868
-1.01253992,-0.08396900,88.75183868
-1.01251992,0.08396900,71.85038757
-1.01249992,-0.08396900,84.52262878
-1.01247992,0.00000000,84.52262878
-1.01245992,0.16793799,80.30880737
-1.01243992,0.00000000,92.98104858
-1.01241992,-0.08396900,84.52262878
-1.01239992,0.16793799,80.30880737
-1.01237992,-0.16793799,80.30880737
-1.01235992,0.16793799,80.30880737
-1.01233992,-0.08396900,84.52262878
-1.01231992,0.16793799,71.85038757
-1.01229992,0.00000000,88.75183868
-1.01227992,-0.08396900,76.07959747
-1.01225992,0.08396900,71.85038757
-1.01223992,-0.08396900,84.52262878
-1.01221992,0.08396900,71.85038757
-1.01219992,0.00000000,76.07959747
-1.01217992,-0.08396900,63.39197922
-1.01215992,0.16793799,54.93355942
-1.01213992,-0.08396900,54.93355942
-1.01211992,0.16793799,54.93355942
-1.01209992,-0.16793799,42.26131439
-1.01207992,0.16793799,42.26131439
-1.01205992,-0.08396900,46.49052429
-1.01203992,-0.08396900,38.03210831
-1.01201992,0.16793799,38.03210831
-1.01199992,-0.08396900,33.80290222
-1.01197992,0.08396900,25.35986519
-1.01195992,-0.08396900,25.35986519
-1.01193992,0.08396900,21.13065720
-1.01191992,0.00000000,25.35986519
-1.01189992,-0.08396900,29.57369614
-1.01187992,0.16793799,21.13065720
-1.01185992,-0.08396900,50.71973038
-1.01183992,0.16793799,54.93355942
-1.01181992,0.00000000,50.71973038
-1.01179992,0.00000000,67.62118530
-1.01177992,0.16793799,67.62118530
-1.01175992,-0.16793799,80.30880737
-1.01173992,0.16793799,76.07959747
-1.01171992,0.00000000,76.07959747
-1.01169992,0.08396900,88.75183868
-1.01167992,0.16793799,84.52262878
-1.01165992,-0.08396900,88.75183868
-1.01163992,0.08396900,97.21025085
-1.01161992,0.00000000,92.98104858
-1.01159992,0.08396900,97.21025085
-1.01157992,0.08396900,105.66867065
-1.01155992,-0.08396900,109.88249969
-1.01153992,0.16793799,88.75183868
-1.01151992,-0.08396900,88.75183868
-1.01149992,0.00000000,109.88249969
-1.01147992,0.08396900,97.21025085
-1.01145992,-0.08396900,97.21025085
-1.01143992,0.16793799,84.52262878
-1.01141992,-0.16793799,105.66867065
-1.01139992,0.08396900,97.21025085
-1.01137992,-0.08396900,88.75183868
-1.01135992,0.08396900,92.98104858
-1.01133992,0.08396900,84.52262878
-1.01131992,-0.08396900,92.98104858
-1.01129992,0.16793799,84.52262878
-1.01127992,-0.08396900,97.21025085
-1.01125992,0.16793799,84.52262878
-1.01123992,0.00000000,88.75183868
-1.01121992,0.16793799,76.07959747
-1.01119992,-0.08396900,84.52262878
-1.01117992,0.08396900,92.98104858
-1.01115992,0.08396900,88.75183868
-1.01113992,-0.08396900,88.75183868
-1.01111992,0.08396900,88.75183868
-1.01109992,-0.08396900,84.52262878
-1.01107992,0.16793799,88.75183868
-1.01105992,-0.08396900,80.30880737
-1.01103992,0.16793799,71.85038757
-1.01101992,0.00000000,71.85038757
-1.01099992,0.08396900,84.52262878
-1.01097992,0.00000000,80.30880737
-1.01095992,0.00000000,88.75183868
-1.01093992,0.08396900,80.30880737
-1.01091992,-0.16793799,88.75183868
-1.01089992,0.16793799,67.62118530
-1.01087992,-0.08396900,84.52262878
-1.01085992,0.08396900,76.07959747
-1.01083992,0.00000000,92.98104858
-1.01081992,0.08396900,67.62118530
-1.01079992,0.08396900,76.07959747
-1.01077992,-0.08396900,80.30880737
-1.01075992,0.16793799,80.30880737
-1.01073992,-0.08396900,80.30880737
-1.01071992,0.08396900,59.16276550
-1.01069992,0.00000000,71.85038757
-1.01067992,0.08396900,67.62118530
-1.01065992,0.16793799,46.49052429
-1.01063992,-0.16793799,59.16276550
-1.01061992,0.08396900,54.93355942
-1.01059992,0.00000000,46.49052429
-1.01057992,0.00000000,42.26131439
-1.01055992,0.16793799,16.90145111
-1.01053992,-0.08396900,59.16276550
-1.01051992,0.08396900,25.35986519
-1.01049992,0.00000000,16.90145111
-1.01047992,-0.08396900,21.13065720
-1.01045992,0.16793799,12.67224407
-1.01043992,-0.08396900,29.57369614
-1.01041992,0.08396900,25.35986519
-1.01039992,0.00000000,29.57369614
-1.01037992,-0.08396900,33.80290222
-1.01035992,0.16793799,46.49052429
-1.01033992,0.00000000,63.39197922
-1.01031992,0.00000000,71.85038757
-1.01029992,0.08396900,76.07959747
-1.01027992,0.00000000,76.07959747
-1.01025992,0.08396900,88.75183868
-1.01023992,-0.08396900,71.85038757
-1.01021992,0.16793799,76.07959747
-1.01019992,-0.08396900,88.75183868
-1.01017992,0.08396900,88.75183868
-1.01015992,0.00000000,101.43946075
-1.01013992,0.08396900,92.98104858
-1.01011992,0.08396900,101.43946075
-1.01009992,-0.08396900,92.98104858
-1.01007992,0.16793799,97.21025085
-1.01005992,-0.08396900,92.98104858
-1.01003992,0.16793799,105.66867065
-1.01001992,-0.08396900,80.30880737
-1.00999992,0.00000000,105.66867065
-1.00997992,0.16793799,88.75183868
-1.00995992,-0.08396900,92.98104858
-1.00993992,0.16793799,80.30880737
-1.00991992,-0.08396900,88.75183868
-1.00989992,0.08396900,76.07959747
-1.00987992,0.00000000,76.07959747
-1.00985992,0.00000000,84.52262878
-1.00983992,0.08396900,101.43946075
-1.00981992,-0.08396900,97.21025085
-1.00979992,0.16793799,97.21025085
-1.00977992,-0.08396900,80.30880737
-1.00975992,0.00000000,54.93355942
-1.00973992,0.08396900,67.62118530
-1.00971992,-0.16793799,80.30880737
-1.00969992,0.16793799,84.52262878
-1.00967992,0.00000000,71.85038757
-1.00965992,0.08396900,88.75183868
-1.00963992,0.08396900,84.52262878
-1.00961992,-0.16793799,71.85038757
-1.00959992,0.16793799,67.62118530
-1.00957992,0.00000000,80.30880737
-1.00955992,0.08396900,76.07959747
-1.00953992,0.16793799,80.30880737
-1.00951992,-0.08396900,76.07959747
-1.00949992,0.16793799,76.07959747
-1.00947992,0.00000000,67.62118530
-1.00945992,0.08396900,54.93355942
-1.00943992,0.16793799,71.85038757
-1.00941992,-0.08396900,67.62118530
-1.00939992,0.25221458,84.52262878
-1.00937992,-0.16793799,84.52262878
-1.00935992,0.16793799,76.07959747
-1.00933992,0.00000000,71.85038757
-1.00931992,0.00000000,80.30880737
-1.00929992,0.08396900,71.85038757
-1.00927992,-0.08396900,80.30880737
-1.00925992,0.16793799,63.39197922
-1.00923992,-0.08396900,59.16276550
-1.00921992,0.16793799,71.85038757
-1.00919992,-0.16793799,59.16276550
-1.00917992,0.16793799,59.16276550
-1.00915992,-0.08396900,38.03210831
-1.00913992,0.16793799,50.71973038
-1.00911992,0.00000000,46.49052429
-1.00909992,0.00000000,54.93355942
-1.00907992,0.08396900,50.71973038
-1.00905992,-0.08396900,38.03210831
-1.00903992,0.16793799,33.80290222
-1.00901992,-0.16793799,33.80290222
-1.00899992,0.08396900,38.03210831
-1.00897992,-0.08396900,21.13065720
-1.00895992,0.00000000,16.90145111
-1.00893992,0.00000000,12.67224407
-1.00891992,-0.08396900,38.03210831
-1.00889992,0.16793799,50.71973038
-1.00887992,-0.08396900,63.39197922
-1.00885992,0.08396900,67.62118530
-1.00883992,-0.08396900,80.30880737
-1.00881992,0.00000000,80.30880737
-1.00879992,0.08396900,80.30880737
-1.00877992,-0.08396900,84.52262878
-1.00875992,0.16793799,84.52262878
-1.00873992,-0.08396900,97.21025085
-1.00871992,0.00000000,109.88249969
-1.00869992,0.08396900,105.66867065
-1.00867992,0.00000000,101.43946075
-1.00865992,0.16793799,97.21025085
-1.00863992,-0.08396900,105.66867065
-1.00861992,0.16793799,109.88249969
-1.00859992,0.00000000,109.88249969
-1.00857992,0.08396900,105.66867065
-1.00855992,0.16793799,105.66867065
-1.00853992,-0.08396900,109.88249969
-1.00851992,0.16793799,97.21025085
-1.00849992,0.00000000,92.98104858
-1.00847992,0.00000000,88.75183868
-1.00845992,0.08396900,76.07959747
-1.00843992,-0.08396900,97.21025085
-1.00841992,0.16793799,88.75183868
-1.00839992,-0.08396900,76.07959747
-1.00837992,0.08396900,97.21025085
-1.00835992,0.08396900,80.30880737
-1.00833992,-0.08396900,80.30880737
-1.00831992,0.08396900,88.75183868
-1.00829992,-0.08396900,71.85038757
-1.00827992,0.16793799,88.75183868
-1.00825992,-0.08396900,84.52262878
-1.00823992,0.08396900,84.52262878
-1.00821992,0.08396900,92.98104858
-1.00819992,-0.08396900,80.30880737
-1.00817992,0.16793799,84.52262878
-1.00815992,-0.08396900,71.85038757
-1.00813992,0.16793799,76.07959747
-1.00811992,-0.08396900,76.07959747
-1.00809992,0.08396900,67.62118530
-1.00807992,0.08396900,67.62118530
-1.00805992,0.00000000,71.85038757
-1.00803992,0.08396900,63.39197922
-1.00801992,-0.08396900,71.85038757
-1.00799992,0.16793799,84.52262878
-1.00797992,-0.08396900,71.85038757
-1.00795992,0.16793799,67.62118530
-1.00793992,-0.08396900,59.16276550
-1.00791992,0.08396900,63.39197922
-1.00789992,-0.08396900,76.07959747
-1.00787992,0.00000000,76.07959747
-1.00785992,0.08396900,59.16276550
-1.00783992,0.00000000,71.85038757
-1.00781992,0.16793799,63.39197922
-1.00779992,-0.08396900,76.07959747
-1.00777992,0.00000000,63.39197922
-1.00775992,0.00000000,67.62118530
-1.00773992,0.00000000,71.85038757
-1.00771992,0.16793799,59.16276550
-1.00769992,-0.08396900,42.26131439
-1.00767992,0.16793799,46.49052429
-1.00765992,-0.08396900,33.80290222
-1.00763992,0.00000000,33.80290222
-1.00761992,0.16793799,25.35986519
-1.00759992,-0.16793799,50.71973038
-1.00757992,0.16793799,38.03210831
-1.00755992,0.00000000,38.03210831
-1.00753992,-0.08396900,16.90145111
-1.00751992,0.16793799,16.90145111
-1.00749992,-0.16793799,12.67224407
-1.00747992,0.08396900,21.13065720
-1.00745992,0.08396900,16.90145111
-1.00743992,-0.16793799,46.49052429
-1.00741992,0.16793799,50.71973038
-1.00739992,-0.08396900,63.39197922
-1.00737992,0.16793799,50.71973038
-1.00735992,0.00000000,76.07959747
-1.00733992,0.00000000,67.62118530
-1.00731992,0.08396900,71.85038757
-1.00729992,-0.16793799,80.30880737
-1.00727992,0.16793799,88.75183868
-1.00725992,-0.08396900,76.07959747
-1.00723992,0.16793799,71.85038757
-1.00721992,0.00000000,80.30880737
-1.00719992,0.08396900,92.98104858
-1.00717992,0.08396900,92.98104858
-1.00715992,-0.08396900,109.88249969
-1.00713992,0.16793799,101.43946075
-1.00711992,-0.08396900,105.66867065
-1.00709992,0.08396900,109.88249969
-1.00707992,-0.16793799,105.66867065
-1.00705992,0.16793799,109.88249969
-1.00703992,0.00000000,105.66867065
-1.00701992,0.00000000,88.75183868
-1.00699992,0.00000000,92.98104858
-1.00697992,-0.08396900,101.43946075
-1.00695992,0.16793799,92.98104858
-1.00693992,-0.08396900,97.21025085
-1.00691992,0.08396900,88.75183868
-1.00689992,-0.16793799,88.75183868
-1.00687992,0.16793799,80.30880737
-1.00685992,0.00000000,101.43946075
-1.00683992,0.00000000,80.30880737
-1.00681992,0.16793799,80.30880737
-1.00679992,-0.08396900,84.52262878
-1.00677992,0.16793799,88.75183868
-1.00675992,-0.08396900,80.30880737
-1.00673992,0.00000000,80.30880737
-1.00671992,0.08396900,84.52262878
-1.00669992,0.00000000,76.07959747
-1.00667992,0.16793799,76.07959747
-1.00665992,-0.08396900,80.30880737
-1.00663992,0.16793799,76.07959747
-1.00661992,0.00000000,88.75183868
-1.00659992,-0.08396900,84.52262878
-1.00657992,0.16793799,67.62118530
-1.00655992,-0.16793799,80.30880737
-1.00653992,0.16793799,67.62118530
-1.00651992,-0.08396900,76.07959747
-1.00649992,0.08396900,76.07959747
-1.00647992,0.00000000,67.62118530
-1.00645992,0.00000000,67.62118530
-1.00643992,0.16793799,84.52262878
-1.00641992,-0.08396900,92.98104858
-1.00639992,0.08396900,88.75183868
-1.00637992,0.08396900,84.52262878
-1.00635992,-0.08396900,71.85038757
-1.00633992,0.16793799,67.62118530
-1.00631992,-0.08396900,84.52262878
-1.00629992,0.08396900,92.98104858
-1.00627992,0.08396900,76.07959747
-1.00625992,-0.08396900,67.62118530
-1.00623992,0.16793799,63.39197922
-1.00621992,-0.08396900,59.16276550
-1.00619992,0.16793799,54.93355942
-1.00617992,0.00000000,42.26131439
-1.00615992,0.08396900,50.71973038
-1.00613992,0.08396900,46.49052429
-1.00611992,0.00000000,42.26131439
-1.00609992,0.16793799,25.35986519
-1.00607992,-0.08396900,25.35986519
-1.00605992,0.16793799,21.13065720
-1.00603992,-0.08396900,21.13065720
-1.00601992,0.16793799,29.57369614
-1.00599992,-0.08396900,16.90145111
-1.00597992,0.08396900,16.90145111
-1.00595992,0.08396900,33.80290222
-1.00593992,0.00000000,59.16276550
-1.00591992,0.16793799,63.39197922
-1.00589992,-0.08396900,76.07959747
-1.00587992,0.16793799,76.07959747
-1.00585992,0.00000000,63.39197922
-1.00583992,0.00000000,71.85038757
-1.00581992,0.16793799,76.07959747
-1.00579992,-0.16793799,88.75183868
-1.00577992,0.25221458,71.85038757
-1.00575992,0.00000000,88.75183868
-1.00573992,0.08396900,84.52262878
-1.00571992,0.00000000,105.66867065
-1.00569992,-0.08396900,114.11170959
-1.00567992,0.16793799,97.21025085
-1.00565992,0.00000000,92.98104858
-1.00563992,0.16793799,92.98104858
