cycle_idx,final_stage_name,stage2_rmse,stage2_mae,stage2_p95,stage2_p99,stage2_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,shape_drift_mean_signed,shape_drift_std_signed,stage3b_rmse,stage3b_mae,stage3b_p95,stage3b_p99,stage3b_max_abs,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,thetaZ_c0,R0_stage2,stage3a_rmse,stage3a_mae,stage3a_p95,stage3a_p99,stage3a_max_abs,stage3b_available,thetaZ_stage3b_l2_norm,thetaZ_stage3b_max_abs,thetaA_hat_1,thetaA_hat_2,thetaA_hat_3,thetaA_hat_4,thetaA_hat_5,thetaA_hat_6,thetaA_hat_7,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq,thetaB_hat_8,thetaB_hat_9,thetaB_hat_10,thetaB_hat_11
21,stage3b,0.0117624063434177,0.0090561701445693,0.0199467870763634,0.0276394472150227,0.0310760193820285,2.816816523478748e+74,9.869673511588011e+73,1.3344779516170615e+75,9.105412019297291e+70,2.816816376311672e+74,0.0212720194709858,0.0156930325253717,0.0374671129098937,0.072062143661691,0.0841685978000086,0.0457459794486668,1.7645376918028128,1.7537182876935864,-1.7537182876935864,0.047894623264762,0.0636499574842098,0.0546817769589135,0.0996962726674857,0.1364187630790099,0.1557780310536607,True,1.8047884595842325,1.7965338472885468,0.0011097202061672,0.0011097202061672,1.899176625823909,1.0267276488652295,2.73080225048967,1.0267276488652295,1.899176625823909,0.0011097202061672,0.0011097202061672,1.899176625823909,1.0267276488652295,2.73080225048967,1.0267276488652295,1.899176625823909,0.1146911938137186,-0.1146912465335085,0.3008622113849831,-0.3008622113849831
22,stage3b,0.0225507201214938,0.0183377521025637,0.0452283169412721,0.0575885082232822,0.0678128745099961,1.756088103953335e+74,6.153050342107364e+73,8.319450887609498e+74,5.604531350932349e+70,1.756088014519404e+74,0.0334324556799577,0.0227163266337065,0.0629756070167832,0.1079361785621287,0.1500350023039645,0.0455950089794012,1.7700286614442091,1.7601056292243884,-1.7601056292243884,0.0478886584391418,0.0820280501758324,0.0705140910109142,0.1231470350551524,0.183162804478199,0.1910011417861326,True,1.812835749757708,1.8058577482834195,0.0011102443713629,0.0011102443713629,1.8986166060567895,1.026701735538361,2.729851018882059,1.026701735538361,1.8986166060567895,0.0011102443713629,0.0011102443713629,1.8986166060567895,1.026701735538361,2.729851018882059,1.026701735538361,1.8986166060567895,0.1125333003890476,-0.1125332271256001,0.3006642517261638,-0.3006642517261638
23,stage3b,0.0251419943052981,0.0209423353462193,0.0443568052666285,0.0659632028563263,0.0696486667609423,2.1761153124818347e+74,7.62475555008634e+73,1.0309056623711924e+75,6.723187201694441e+70,2.1761152086241782e+74,0.0393498121538972,0.0271015191781967,0.07798556058539,0.1222574164056128,0.1407736531611185,0.0452371512256013,1.7767732627596693,1.7679632796325946,-1.7679632796325946,0.0479150887772019,0.0761676537515692,0.0667834147902738,0.0911905142562976,0.1927224181972004,0.2128447003874936,True,1.8289669568131397,1.8218638355028072,0.0011103358792363,0.0011103358792363,1.8985540243840948,1.0266968093340785,2.729735462159068,1.0266968093340785,1.8985540243840948,0.0011103358792363,0.0011103358792363,1.8985540243840948,1.0266968093340785,2.729735462159068,1.0266968093340785,1.8985540243840948,0.1098344017518487,-0.1098344201429783,0.3006430564895324,-0.3006430564895324
24,stage3b,0.0125677349266226,0.0098266067610297,0.0210779967613363,0.0288676971596047,0.0332717891097746,2.8875636060626117e+74,1.0117560655319884e+74,1.3680022267210535e+75,9.394998925730112e+70,2.8875634532244087e+74,0.021450315258719,0.0159253155925917,0.037742024570872,0.0749743357336428,0.083698845846895,0.0456840439982878,1.7807602151103288,1.7689537956799648,-1.7689537956799648,0.0479211034080408,0.0638454246012118,0.0551887115620896,0.1016236348329955,0.1362343555698662,0.153149322111572,True,1.8225621418247209,1.813462386857412,0.0011379350825887,0.0011379350825887,1.871159995143836,1.025367041827742,2.682811780442952,1.025367041827742,1.871159995143836,0.0011379350825887,0.0011379350825887,1.871159995143836,1.025367041827742,2.682811780442952,1.025367041827742,1.871159995143836,0.1147887922563997,-0.1147888799868143,0.2909741280310142,-0.2909741280310142
25,stage3b,0.0167833943528717,0.0132266169513802,0.0279379206680056,0.0471819618802923,0.0517346685500821,2.0224133299091279e+74,7.08621291669477e+73,9.581346956787698e+74,6.609204431324512e+70,2.0224132219154163e+74,0.0267980204753394,0.0189835047458248,0.0421961635767324,0.0864988192780313,0.1400766959027187,0.0456037957209713,1.79252729899386,1.7803440158654071,-1.7803440158654071,0.0479191943262148,0.0814888732608795,0.0697701054280597,0.1210171967044138,0.1771036203402296,0.2180250167435726,True,1.835639895820212,1.8267732947293644,0.0011663721620466,0.0011663721620466,1.8441634571533376,1.0240957155830148,2.6365339432271377,1.0240957155830148,1.8441634571533376,0.0011663721620466,0.0011663721620466,1.8441634571533376,1.0240957155830148,2.6365339432271377,1.0240957155830148,1.8441634571533376,0.1134663047437852,-0.1134663008014508,0.2814034481276589,-0.2814034481276589
26,stage3b,0.0131079013184979,0.0102989690895457,0.0220193072020449,0.0293761018700484,0.0332252775535006,0.0,0.0,0.0,0.0,0.0,0.0219162413281763,0.0163467731629314,0.0389496224914602,0.0761813998264029,0.0832673422498953,0.0457014395166338,1.788086887082679,1.7757677332377368,-1.7757677332377368,0.0479636509556307,0.063453829800201,0.0550890818213892,0.1025729722518631,0.1342201690386852,0.1492892603905873,True,1.8302953181732076,1.8207264790025148,0.0011342249128438,0.0011342249128438,1.874833323081493,1.0255393327277276,2.689089214508628,1.0255393327277276,1.874833323081493,0.0011342249128438,0.0011342249128438,1.874833323081493,1.0255393327277276,2.689089214508628,1.0255393327277276,1.874833323081493,0.1148637218725537,-0.1148637735832828,0.2922746953747402,-0.2922746953747402
27,stage3b,0.0133668869792133,0.010461761097386,0.0227214096503052,0.0296291533067556,0.033577664143636,6.1932998696335e+72,2.1700305901096438e+72,2.93385318063904e+73,1.797450583145371e+69,6.193299608800928e+72,0.02255807998288,0.016550996182754,0.042873017413007,0.0774920599466197,0.0845171600677614,0.0456042736264,1.7901487113247492,1.777598788218653,-1.777598788218653,0.047952937498697,0.0669848967444727,0.0577193840736063,0.1055398353042686,0.1444928241706315,0.1658662124048961,True,1.8340443450938195,1.824394019283913,0.0011567875997918,0.0011567875997918,1.853095337064598,1.0245139964633847,2.651858208396478,1.0245139964633847,1.853095337064598,0.0011567875997918,0.0011567875997918,1.853095337064598,1.0245139964633847,2.651858208396478,1.0245139964633847,1.853095337064598,0.114717278826314,-0.1147173001861044,0.2845735825901224,-0.2845735825901224
28,stage3b,0.0181998008398859,0.0141475858055876,0.0310775215031746,0.0541876448620181,0.063539517976259,5.120295749934201e+73,1.7940698459428546e+73,2.4257914338622387e+74,-1.6811084711695666e+70,5.120295473961297e+73,0.0273602470549031,0.0185345153039599,0.0532073270936461,0.0992579796627133,0.1086385323585645,0.0456965146990922,1.792591236088242,1.780672712166434,-1.780672712166434,0.0479975527346952,0.0680028273856905,0.0574582383490756,0.0997200752662128,0.1827416432350048,0.1952202524284267,True,1.835341413702364,1.8261132682865044,0.0010600207964782,0.0010600207964782,1.95224523500279,1.0293905130085337,2.8214923896581023,1.0293905130085337,1.95224523500279,0.0010600207964782,0.0010600207964782,1.95224523500279,1.0293905130085337,2.8214923896581023,1.0293905130085337,1.95224523500279,0.1145140706883649,-0.114514103972679,0.319470995980321,-0.319470995980321
29,stage3b,0.0143866609013142,0.0115015123707712,0.0247833113546194,0.0307360511133656,0.0333434377105745,8.107440953556562e+72,2.8407264148890128e+72,3.841917406764919e+73,3.410816658522617e+69,8.10744023608783e+72,0.02233365136132,0.016231794532995,0.0394872803844879,0.0773901149493823,0.0780069057026853,0.0457517315720168,1.789799123265101,1.7766686547112234,-1.7766686547112234,0.0480687677773359,0.0624712501829018,0.0546252517354801,0.1036001616432429,0.1302298315739298,0.1423987128892987,True,1.832906013253556,1.822626108251102,0.0011367080591153,0.0011367080591153,1.8722541143570943,1.0254253020749289,2.684713478478573,1.0254253020749289,1.8722541143570943,0.0011367080591153,0.0011367080591153,1.8722541143570943,1.0254253020749289,2.684713478478573,1.0254253020749289,1.8722541143570943,0.1151210761269805,-0.1151211240689839,0.2913586864909196,-0.2913586864909196
30,stage3b,0.0144674380348157,0.011391106915066,0.024321630277211,0.0317498457859105,0.0365365449306327,7.044686970899443e+73,2.4683449484851788e+73,3.3374110988689407e+74,-2.241039570882492e+70,7.044686614442263e+73,0.0237021155296445,0.0168513993808141,0.0504718562039878,0.0800624387886912,0.0804390573848954,0.0456231425409023,1.8031345804951904,1.7896292681049395,-1.7896292681049395,0.048016644743375,0.0618617258624856,0.0535841725371208,0.1029102761913381,0.1283480584659722,0.1322696969351566,True,1.8478110780080856,1.8372745676282956,0.0011538032282506,0.0011538032282506,1.855869898197154,1.024646831339585,2.656626926923116,1.024646831339585,1.855869898197154,0.0011538032282506,0.0011538032282506,1.855869898197154,1.024646831339585,2.656626926923116,1.024646831339585,1.855869898197154,0.1148174840293855,-0.1148174663618478,0.2855566304898725,-0.2855566304898725
