cycle_idx,stage2_rmse,stage3b_rmse,R0_stage2,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq
126,0.043536699214621055,0.05891460810649327,0.05130161303109999,0.046609820007022774,1.1863344604118793,1.1298339993867628,0.0,0.0,0.0,0.0011304085929556733,0.0011304085929556733,1.8783981619307113,1.0257212994945568,2.6952443166390228,1.0257212994945568,1.8783981619307113
127,0.04366927569113148,0.05767096853325588,0.05156612134527656,0.04693417454248589,1.2083686898925041,1.1472462032070672,2.1808523596367494e+68,7.641421549853806e+67,1.033874161969088e+69,0.001156551747442074,0.001156551747442074,1.8533699006891868,1.0245237405529843,2.652314730579302,1.0245237405529843,1.8533699006891868
128,0.04470450768648214,0.060198567393645624,0.051545476813982964,0.046681783278530696,1.2065531145929944,1.145355439196896,6.349581290825329e+68,2.2248119141535955e+68,3.0103180034191934e+69,0.0011404056402144088,0.0011404056402144088,1.8686618354361622,1.0252540427291486,2.6785595265181206,1.0252540427291486,1.8686618354361622
129,0.048023601201268334,0.061681901120563105,0.05137824688409666,0.046506307615275924,1.2197596624929796,1.1553299136754693,7.699062185681694e+68,2.6976544225574234e+68,3.650290381316507e+69,0.0011248531702064317,0.0011248531702064317,1.8839248304030047,1.02598584891577,2.704699827497326,1.02598584891577,1.8839248304030047
130,0.0474571483305459,0.06276328034464326,0.05163581879826792,0.046690721272886274,1.2269738052870358,1.158961495268246,6.501899708127441e+68,2.2781835678162e+68,3.0826674417678265e+69,0.0011196520416616729,0.0011196520416616729,1.889109196726494,1.026237559692898,2.7135779477512982,1.026237559692898,1.889109196726494
131,0.050014490174000524,0.06542070055442893,0.05154878685415187,0.04665157598478565,1.2409049942619559,1.169467686694953,5.856553475107976e+68,2.052063766970712e+68,2.776849308737426e+69,0.0011514195683213207,0.0011514195683213207,1.8582070205428711,1.0247522730743812,2.6606125813118093,1.0247522730743812,1.8582070205428711
132,0.05906582400511397,0.07198921377676526,0.05154343712219552,0.04610560437840565,1.2604144433321776,1.1877157756626635,1.4236620333864928e+69,4.988329790521794e+68,6.7495906667031125e+69,0.001136510518778213,0.001136510518778213,1.8724124340851882,1.0254349077384042,2.684994065195199,1.0254349077384042,1.8724124340851882
133,0.053129784704899895,0.06598634107334543,0.0515843852671639,0.0467684462869997,1.2690608056605641,1.1905431925927035,6.33127995039425e+68,2.2184038089460693e+68,3.0021361502135366e+69,0.001148232060272655,0.001148232060272655,1.861211293856959,1.0248960285448934,2.6657710608108003,1.0248960285448934,1.861211293856959
134,0.05353429281960024,0.06194511826613049,0.05164557571722206,0.04759300904232933,1.2815084447126839,1.19924777112516,1.4610378155236695e+68,5.1193391951399736e+67,6.932473086998096e+68,0.0011196385661700666,0.0011196385661700666,1.8891582316280449,1.0262377958446276,2.7136521120989654,1.0262377958446276,1.8891582316280449
135,0.05460029979396976,0.05281508839670985,0.051577221733580404,0.048325551592367615,1.2910418237086099,1.2052832601655676,7.294520311835018e+67,2.5558649534904682e+67,3.454009471095732e+68,0.0011457055951660405,0.0011457055951660405,1.8635607268684897,1.0250113552943128,2.6698166162622425,1.0250113552943128,1.8635607268684897
137,0.03500618634378497,0.049677978340371826,0.045169061167840675,0.03952198852885737,2.7513238402383364,2.707822554370936,3.2408312706429788e+69,1.1355470691231833e+69,1.5366148309790392e+70,0.00114834740172473,0.00114834740172473,1.8610790407409397,1.0248910984458826,2.6655504042172473,1.0248910984458826,1.8610790407409397
138,0.09274980229447019,0.101377132709789,0.04672436677930962,0.039024540578965025,1.9888328879033819,1.849528102040074,3.2443626223910644e+69,1.136784423473918e+69,1.5382905822373255e+70,0.0011589354479239172,0.0011589354479239172,1.8510788525618023,1.0244193857692654,2.648399822579251,1.0244193857692654,1.8510788525618023
139,0.09420125567350261,0.09704391546237504,0.046434600441184054,0.03875911636660735,1.8650789854993663,1.7455331876224736,3.2443425044930282e+69,1.1367773742889157e+69,1.5382810298473934e+70,0.0010847433588808087,0.0010847433588808087,1.9250909136966714,1.0280221183880114,2.77515836787972,1.0280221183880114,1.9250909136966714
140,0.1513132423672203,0.12236205552627237,0.04532639799364849,0.038143923411560886,1.8052437541459143,1.7369069897170077,3.244332893387341e+69,1.1367740066548843e+69,1.5382764703818034e+70,0.00115774299184286,0.00115774299184286,1.8522237586184762,1.0244715108963853,2.6503562880330698,1.0244715108963853,1.8522237586184762
141,0.09187873430932056,0.09619585257310058,0.045153769519323504,0.03789428495274877,1.8382480598527295,1.7362920842147311,3.2443414436373618e+69,1.136777002570842e+69,1.5382805260285552e+70,0.0011578697602770594,0.0011578697602770594,1.8520568764417245,1.0244665351550173,2.6500831158565705,1.0244665351550173,1.8520568764417245
142,0.08993192191818868,0.09556699358861682,0.044858015313423795,0.03781430473103174,1.856171690035181,1.7574929672302746,3.2443404056796426e+69,1.1367766388778575e+69,1.5382800332829744e+70,0.001133751027607029,0.001133751027607029,1.8751631073407806,1.025563232740442,2.6896906978971544,1.025563232740442,1.8751631073407806
143,0.1346224607684182,0.11032553127577116,0.04477882302606903,0.03776840161967219,1.8282540583635194,1.7519324779514134,3.244316307147056e+69,1.1367681949341116e+69,1.53826859418228e+70,0.0011477281744465958,0.0011477281744465958,1.8616208999160704,1.0249196914113192,2.6664927620950327,1.0249196914113192,1.8616208999160704
144,0.08799523808007421,0.09312176996137161,0.04462878672651497,0.037673611869514706,1.8744205663075737,1.7805973206842953,3.2443310908109513e+69,1.1367733750024739e+69,1.5382756099538468e+70,0.0011485608060976666,0.0011485608060976666,1.860874522004476,1.0248814764678837,2.6652000600949606,1.0248814764678837,1.860874522004476
145,0.08793642748806844,0.091326646812589,0.04459824128200504,0.0376049239395951,1.891608700712229,1.7992824674956371,3.244329632424041e+69,1.1367728639918283e+69,1.538274917368607e+70,0.00112569650880166,0.00112569650880166,1.8830653789529912,1.0259456382468528,2.703234228764508,1.0259456382468528,1.8830653789529912
146,0.08655234594049371,0.08873533945721389,0.04434736090272696,0.03770583495641771,1.9118458201568391,1.8272202679856318,3.2443293545071753e+69,1.1367727666152546e+69,1.5382747858213122e+70,0.001149218569957885,0.001149218569957885,1.8602013305734306,1.0248523884055147,2.664058629422714,1.0248523884055147,1.8602013305734306
147,0.08180738963718642,0.08506408879493232,0.04419872475187654,0.037584971629692585,1.9557382016419314,1.874359690851019,3.2443257874711532e+69,1.1367715167469849e+69,1.538273091979805e+70,0.001145147588452161,0.001145147588452161,1.864163483434115,1.025035906923582,2.6708312422304337,1.025035906923582,1.864163483434115
