cycle_idx,final_stage_name,stage2_rmse,stage2_mae,stage2_p95,stage2_p99,stage2_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,shape_drift_mean_signed,shape_drift_std_signed,stage3b_rmse,stage3b_mae,stage3b_p95,stage3b_p99,stage3b_max_abs,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,thetaZ_c0,R0_stage2,stage3a_rmse,stage3a_mae,stage3a_p95,stage3a_p99,stage3a_max_abs,stage3b_available,thetaZ_stage3b_l2_norm,thetaZ_stage3b_max_abs,thetaA_hat_1,thetaA_hat_2,thetaA_hat_3,thetaA_hat_4,thetaA_hat_5,thetaA_hat_6,thetaA_hat_7,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq,thetaB_hat_8,thetaB_hat_9,thetaB_hat_10,thetaB_hat_11
76,stage3b,0.0032914299183244063,0.0027362752714597278,0.005341556339582998,0.007297625444498087,0.008761363940754663,0.0,0.0,0.0,0.0,0.0,0.006019799308810383,0.004974263855247745,0.00887718653072822,0.017027986091956927,0.021843758692239257,0.04847361553751742,0.4882988191645935,0.4839303399821151,-0.4839303399821151,0.0490563093112229,0.02509440468144329,0.020881330736754654,0.0383954214410665,0.054043441242029686,0.06610652104081027,True,0.49953863790912273,0.4961474474366432,0.0010918015044466588,0.0010918015044466588,1.918187436570205,1.0276408892242075,2.763198266821062,1.0276408892242075,1.918187436570205,0.0010918015044466588,0.0010918015044466588,1.918187436570205,1.0276408892242075,2.763198266821062,1.0276408892242075,1.918187436570205,0.11654043691034636,-0.11654043107027927,0.3075588360297556,-0.3075588360297556
77,stage3b,0.0034929735427558736,0.0028790746560303036,0.0062008126647489226,0.007599101783038475,0.007822813183980426,7.0494535768412125e+72,2.4700043737001467e+72,3.3385200251244094e+73,1.3355020873708458e+69,7.049453450337376e+72,0.006025738204412001,0.004942681831719773,0.010732582981421324,0.01673278536852284,0.018977521042207263,0.04841952177334987,0.4884416526126475,0.4840471970423185,-0.4840471970423185,0.04902665308564322,0.02447542570178343,0.02038510607994738,0.037391825806456,0.052501424527288,0.06585666773736853,True,0.5001775531618069,0.4968135503257876,0.0011336166516379637,0.0011336166516379637,1.8753698433854096,1.0255686088007245,2.6900242394198663,1.0255686088007245,1.8753698433854096,0.0011336166516379637,0.0011336166516379637,1.8753698433854096,1.0255686088007245,2.6900242394198663,1.0255686088007245,1.8753698433854096,0.11648893729341911,-0.1164889353660055,0.2924629839301142,-0.2924629839301142
78,stage3b,0.010750067663267875,0.008945346473152219,0.019695295194831042,0.029221608184066168,0.030451013172621555,7.265267972315735e+73,2.5456347036801123e+73,3.442085537936735e+74,-2.4587994815972713e+70,7.265267556247458e+73,0.016570597903336537,0.011607680867966956,0.026453217885696434,0.056292447899745475,0.07702876142341197,0.048540079523087254,0.4848127066832267,0.4816086281047657,-0.4816086281047657,0.04911834606412548,0.030769553348735566,0.025914794967367823,0.05144732966434401,0.07738396165168605,0.08829318554944637,True,0.49567452285191116,0.49366035906408334,0.0011477108833422925,0.0011477108833422925,1.8616808351706235,1.0249199379606444,2.666583623646444,1.0249199379606444,1.8616808351706235,0.0011477108833422925,0.0011477108833422925,1.8616808351706235,1.0249199379606444,2.666583623646444,1.0249199379606444,1.8616808351706235,0.11616715176740182,-0.11616715102168293,0.2876167158074979,-0.2876167158074979
79,stage3b,0.0031642820454133498,0.002619510353064017,0.0056741253711825035,0.007217709118214118,0.00848350940834991,7.108461337885877e+72,2.4906835075450303e+72,3.366874283561962e+73,1.66957170885708e+69,7.108461141818853e+72,0.005975028327852688,0.004608838424240994,0.013842874172898312,0.017761538028596025,0.022668957927851174,0.048423960037256575,0.4902598598020669,0.4858353286733065,-0.4858353286733065,0.04904281322014609,0.024236119951817677,0.020188593331353047,0.03703968240483274,0.05386779127534418,0.068038871854739,True,0.5021670391906742,0.4988428145482929,0.0011630198671011525,0.0011630198671011525,1.8472828641237866,1.0242406825198547,2.6418834609465267,1.0242406825198547,1.8472828641237866,0.0011630198671011525,0.0011630198671011525,1.8472828641237866,1.0242406825198547,2.6418834609465267,1.0242406825198547,1.8472828641237866,0.11651644694871226,-0.11651644382666117,0.28251133175375387,-0.28251133175375387
80,stage3b,0.0034996171087186847,0.002919352010250449,0.006006439920244633,0.00732795364762797,0.007891613963924154,1.144569658754172e+73,4.010384611605612e+72,5.422017710334053e+73,3.3590658706747297e+69,1.1445696094634904e+73,0.006333780573250662,0.005069924097853383,0.011593374760571873,0.019479326066824277,0.01968062808366508,0.04839807337485412,0.4938988335168421,0.48918956454427776,-0.48918956454427776,0.049039960329545364,0.02568854912065099,0.021540332933445535,0.03905363398076106,0.05514491271531203,0.06926873115824717,True,0.5062790874076616,0.5026788408358362,0.0011582826434329624,0.0011582826434329624,1.8517107666588126,1.0244478322052535,2.649478235284134,1.0244478322052535,1.8517107666588126,0.0011582826434329624,0.0011582826434329624,1.8517107666588126,1.0244478322052535,2.649478235284134,1.0244478322052535,1.8517107666588126,0.11658791843492118,-0.11658791537173564,0.28408285847956555,-0.28408285847956555
81,stage3b,0.0036756976621261667,0.0030475760947120544,0.006728504105562028,0.008262329749024744,0.008547423114948272,1.3540953519318929e+73,4.744538158661908e+72,6.415666438548854e+73,-4.8222239443289e+69,1.354095266067022e+73,0.009710610198528357,0.007697023347982246,0.01977682969466854,0.022944589864298013,0.023259939013677622,0.04841687599099531,0.4956143652081316,0.49081952374322724,-0.49081952374322724,0.049056842330609744,0.027396608283238356,0.022978263711968348,0.040995126558627304,0.0575688379415185,0.0671219391221557,True,0.5081157772176484,0.5042347292141963,0.0010884787068836037,0.0010884787068836037,1.921662563743088,1.0278167422178002,2.769148534367329,1.0278167422178002,1.921662563743088,0.0010884787068836037,0.0010884787068836037,1.921662563743088,1.0278167422178002,2.769148534367329,1.0278167422178002,1.921662563743088,0.11632919598677313,-0.11632921247259209,0.30877790149032575,-0.30877790149032575
82,stage3b,0.004154719835451403,0.0034237254803695704,0.007319944593188299,0.009059364342201236,0.009614477812742939,7.159314966355031e+72,2.5085063680397448e+72,3.391440063942322e+73,2.072181361993831e+69,7.159314666470497e+72,0.008379443653229885,0.006802359131834874,0.015242257346755772,0.01930894764832335,0.019397813923553858,0.04839734826437469,0.49634358410027324,0.4914022846519422,-0.4914022846519422,0.049070007621073,0.027333108352404326,0.023468062226845575,0.041940700817798826,0.06193889053145199,0.06993083748513806,True,0.509543235883888,0.505420976938978,0.0010203638382313225,0.0010203638382313225,1.9991448193168795,1.0317868965478527,2.901220798187,1.0317868965478527,1.9991448193168795,0.0010203638382313225,0.0010203638382313225,1.9991448193168795,1.0317868965478527,2.901220798187,1.0317868965478527,1.9991448193168795,0.11655418218692959,-0.11655419022373231,0.33579733940738216,-0.33579733940738216
83,stage3b,0.00979320210150094,0.007995669600545692,0.016212295781297625,0.026423408882363417,0.03158704731868389,4.051367416569449e+73,1.4195358219567695e+73,1.9195243370913418e+74,-1.4501757527829673e+70,4.051367157026242e+73,0.02033099161510799,0.014576846728771738,0.04641795115870195,0.054865697081889625,0.06231529642768924,0.04861408837884964,0.49741355008553917,0.49361771593167353,-0.49361771593167353,0.049060581307653305,0.031231527754601605,0.027176492921499658,0.0488802318333153,0.06961884063252911,0.07301074747869052,True,0.5053017611973714,0.5029616580949471,0.001120793288742808,0.001120793288742808,1.8882438298410322,1.026178549742294,2.712020506892705,1.026178549742294,1.8882438298410322,0.001120793288742808,0.001120793288742808,1.8882438298410322,1.026178549742294,2.712020506892705,1.026178549742294,1.8882438298410322,0.11508022182416097,-0.11508020579151677,0.2970144702891732,-0.2970144702891732
84,stage3b,0.0034653310936186366,0.0028712822063523416,0.006186167541948895,0.007465786835723496,0.008366903205855203,9.793765393335867e+72,3.4315711694118625e+72,4.639063217126782e+73,2.5502492865274575e+69,9.793765061299551e+72,0.006156302370210525,0.00492917585243083,0.012602798964676643,0.017168483351720595,0.017846677711558817,0.04840308570599162,0.5020783220780671,0.49732316466577164,-0.49732316466577164,0.049048288569944844,0.025065430334966547,0.02105549856990754,0.038587670681083874,0.055278001027388904,0.07052309958571967,True,0.5144534535107285,0.5108535243743416,0.0011425761725878565,0.0011425761725878565,1.8667000646433292,1.0251525775220054,2.675161130159769,1.0251525775220054,1.8667000646433292,0.0011425761725878565,0.0011425761725878565,1.8667000646433292,1.0251525775220054,2.675161130159769,1.0251525775220054,1.8667000646433292,0.11645753381154385,-0.11645753564407105,0.2893964901237454,-0.2893964901237454
85,stage3b,0.0033065925682782744,0.0028199311530375287,0.005124025688910849,0.007678820171191179,0.008475948835770547,1.2149702726664894e+73,4.257054585474936e+72,5.755275596985603e+73,3.3741671780386587e+69,1.2149702258134733e+73,0.006090435276797076,0.004874260931651942,0.011907648260040316,0.01753786779985099,0.021798189618877306,0.04842917047197804,0.5053497414958399,0.5005456296325149,-0.5005456296325149,0.04906469646537579,0.025754266131477452,0.021502923644681773,0.03960843808265668,0.05631252976720106,0.07059479223138765,True,0.517549134258519,0.5138538658457991,0.0011244498072373467,0.0011244498072373467,1.8845624658945044,1.0260022582597048,2.705726907204817,1.0260022582597048,1.8845624658945044,0.0011244498072373467,0.0011244498072373467,1.8845624658945044,1.0260022582597048,2.705726907204817,1.0260022582597048,1.8845624658945044,0.11644661609849644,-0.11644661449240984,0.2957143361904062,-0.2957143361904062
