cycle_idx,stage2_rmse,stage3b_rmse,R0_stage2,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq
86,0.0034709223203394602,0.006228520248920549,0.04907372883780328,0.04843773264619336,0.5088700160232855,0.50397928796591,1.3045437007847962e+73,4.570901382143391e+72,6.179185551826538e+73,0.0011105334121333439,0.0011105334121333439,1.8986516042204098,1.0266831888324057,2.7298205959272788,1.0266831888324057,1.8986516042204098
87,0.00354333865522156,0.006283019423062506,0.049046988677633435,0.048363683647504825,0.5091178080123524,0.5041504428340029,1.607620709765907e+73,5.632834630092666e+72,7.615031023092912e+73,0.001166482276271212,0.001166482276271212,1.8440568822298502,1.0240910317789966,2.636352356276678,1.0240910317789966,1.8440568822298502
88,0.003489932948960861,0.006229456805827984,0.049055446200712866,0.04839197493344636,0.5119889868705801,0.5069931758860546,1.5215091272833245e+73,5.33111838416859e+72,7.207597987527112e+73,0.0011433212686175103,0.0011433212686175103,1.8659746774373462,1.025118553030583,2.673920104356575,1.025118553030583,1.8659746774373462
89,0.003615037488107832,0.006477106756256121,0.04903690470345051,0.048363213048494,0.5143660530852799,0.5092603665962145,1.6771974709788664e+73,5.87662562845306e+72,7.945207009554144e+73,0.0011337863095180671,0.0011337863095180671,1.8753084727195424,1.0255592962742603,2.689890589030681,1.0255592962742603,1.8753084727195424
90,0.003525248758412914,0.006356259699413534,0.04903210050501041,0.04834552450806798,0.5164184350689716,0.511332266797128,1.570955916605432e+73,5.504371705198647e+72,7.44182229291913e+73,0.0011545207527417511,0.0011545207527417511,1.8552710446641028,1.024613918502878,2.6555784951886574,1.024613918502878,1.8552710446641028
91,0.009889361956014963,0.016691459484744854,0.04911472030007292,0.04856858523604813,0.5183599082579455,0.5142347534846436,3.485729198576186e+73,1.2213449306352928e+73,1.651516656918354e+74,0.0011541057171461828,0.0011541057171461828,1.8556302351450482,1.0246327902593988,2.6562033557539233,1.0246327902593988,1.8556302351450482
92,0.0033846102976809638,0.006840323530809934,0.04901943468982231,0.04836503042812211,0.5244548431351989,0.5193022706492304,1.5432304310190168e+73,5.407227946732415e+72,7.310678293743711e+73,0.0010890695566519136,0.0010890695566519136,1.921078288203875,1.0277848795008364,2.7681385034032546,1.0277848795008364,1.921078288203875
93,0.003540061113559681,0.006493538433638076,0.04905659457162306,0.04837076030591436,0.5249521875094031,0.519748906509899,1.7401402663640067e+73,6.09716156366356e+72,8.24280368730879e+73,0.0011405488145974406,0.0011405488145974406,1.868697321587237,1.0252452474200855,2.678572830769724,1.0252452474200855,1.868697321587237
94,0.004573201718411658,0.007836025110652432,0.04902315154909285,0.04830132009520678,0.5263279821281295,0.5210436408038503,7.477743061482404e+72,2.6200764066522167e+72,3.5420839148094343e+73,0.0011185074910961305,0.0011185074910961305,1.8905401018007884,1.026289862080671,2.7159502003225375,1.026289862080671,1.8905401018007884
95,0.003902766743177014,0.006783414637056135,0.049077223445828246,0.04838697151533099,0.530276198113079,0.5247095676316821,2.4070232521410667e+73,8.43381319278027e+72,1.1402238697242796e+74,0.0011568828589819343,0.0011568828589819343,1.853035523246154,1.0245094083701933,2.6517475205500345,1.0245094083701933,1.853035523246154
96,0.0036611222265387523,0.0071829276669070664,0.04900369003797441,0.048295224795755334,0.5309317732215341,0.5256592691910514,1.8390922233790622e+73,6.4438762902363486e+72,8.711908576493912e+73,0.0011492681661296675,0.0011492681661296675,1.8602968967106082,1.024848345118398,2.664183501182005,1.024848345118398,1.8602968967106082
97,0.0038560463868186077,0.006943317620289197,0.04903523344137776,0.048306808355844166,0.5305122263381756,0.5251091671342072,2.6912274944972944e+73,9.429621110574205e+72,1.2748875856199897e+74,0.0011563612928198257,0.0011563612928198257,1.853489558394303,1.0245329250762565,2.6525361550598427,1.0245329250762565,1.853489558394303
98,0.0033387865106612466,0.006662768019942768,0.049035379638004736,0.04841541369675054,0.5366658779525387,0.5311453595817345,1.7623393421100493e+73,6.1749537112516594e+72,8.349063337421377e+73,0.0011153384581125553,0.0011153384581125553,1.89362206954226,1.0264468381634821,2.7212556170659825,1.0264468381634821,1.89362206954226
99,0.007561575344749137,0.01628189313557553,0.049029088793376,0.04836879654635693,0.5362647640341418,0.5317902499805459,2.632816029543027e+73,9.224978420736135e+72,1.2474474935565065e+74,0.0011485227005312438,0.0011485227005312438,1.8610064944140376,1.02488197320699,2.6654002358254116,1.02488197320699,1.8610064944140376
100,0.003637694705701499,0.006530990642990473,0.049024619406049644,0.048318084967052234,0.5385342208980441,0.533108098580323,2.1523196872227803e+73,7.541375833797326e+72,1.0195913726966273e+74,0.0011564600071773963,0.0011564600071773963,1.8534177973909045,1.0245282914777711,2.652407327344516,1.0245282914777711,1.8534177973909045
101,0.003816707341381272,0.007362713672094381,0.049023627342161286,0.04828581001110288,0.5423855727218839,0.5367995434479791,2.5772842703329967e+73,9.030379434820646e+72,1.2208754165190839e+74,0.0011357880622583983,0.0011357880622583983,1.8733476963612496,1.0254656942568527,2.6865331475480203,1.0254656942568527,1.8733476963612496
102,0.011146270488623248,0.02339886534880405,0.049025548915146745,0.048413921074176525,0.5429240797448707,0.5385880978844566,4.835841680845953e+73,1.694403093590387e+73,2.2911790217524253e+74,0.0011452557177804342,0.0011452557177804342,1.864054916890216,1.025031044719189,2.670646481351174,1.025031044719189,1.864054916890216
105,0.017800362810883777,0.033675155605241466,0.05012597380594597,0.04808228792840892,0.930375938029834,0.9150243641426997,1.0390777004526156e+74,3.64076274173211e+73,4.922784925527254e+74,0.0010605020395822913,0.0010605020395822913,1.9523164243723288,1.0293556259486256,2.821446174398866,1.0293556259486256,1.9523164243723288
106,0.020118640547149885,0.03821559244309611,0.049931973718651816,0.04764149340171486,0.9296543110071872,0.9143937868718222,1.0390738073360579e+74,3.6407491007507856e+73,4.922766468802329e+74,0.0011038527810658476,0.0011038527810658476,1.9055187513725658,1.0270195183841595,2.7415636840223288,1.0270195183841595,1.9055187513725658
107,0.017491245777987285,0.03300541994777007,0.05013617349974137,0.04780120045256443,0.9256616035518677,0.9092711025118311,1.0390767111239357e+74,3.6407592752453196e+73,4.922780234636861e+74,0.00115174574832079,0.00115174574832079,1.8578831212615539,1.024737852541696,2.6600611671196117,1.024737852541696,1.8578831212615539
108,0.01758165453149658,0.03238808357508214,0.050059767739688156,0.047746830730453445,0.9287898175867113,0.9116609161741774,1.0390780243282971e+74,3.640763876548447e+73,4.922786460717058e+74,0.001120748285793627,0.001120748285793627,1.8881335261371852,1.026182748626315,2.711874037609762,1.026182748626315,1.8881335261371852
109,0.017981378804687833,0.03579975516949531,0.05011831040802236,0.04777514722740207,0.932352901924265,0.9147190388784937,1.039078389678658e+74,3.640765156699925e+73,4.92278819389527e+74,0.0011090180413542705,0.0011090180413542705,1.9001217209238506,1.0267600099702023,2.7323567175836234,1.0267600099702023,1.9001217209238506
110,0.018226155034276197,0.03258101843801504,0.050064617599023774,0.047601911198280014,0.9377094767874053,0.9190032549804753,1.0390778463684368e+74,3.64076325300422e+73,4.922785617485205e+74,0.0011163855968402193,0.0011163855968402193,1.8925322566229814,1.026395714577674,2.719399331511977,1.026395714577674,1.8925322566229814
111,0.0330511772193182,0.04517639986151248,0.05015305910120238,0.04789789053310546,0.9674339898407734,0.9498503513848041,1.03908674547653e+74,3.640794434391378e+73,4.922827812406211e+74,0.0010946535497630761,0.0010946535497630761,1.9151523542086215,1.0274921535462853,2.758019611028349,1.0274921535462853,1.9151523542086215
112,0.02085747971996616,0.03457656679412738,0.0501810314757097,0.047539422315626224,0.9646687911345627,0.9427844037745644,1.0390845866314203e+74,3.640786870011696e+73,4.922817571097965e+74,0.0011652926821892344,0.0011652926821892344,1.8451587952244148,1.0241423524991593,2.6382429212420035,1.0241423524991593,1.8451587952244148
113,0.02036819924550292,0.03361364993323713,0.050053419146476895,0.04734709154292494,0.9626485536731687,0.941255017209204,1.0390771790320103e+74,3.640760914740389e+73,4.922782453468652e+74,0.0011409235457337536,0.0011409235457337536,1.8681892101122757,1.025229838174513,2.6777419285594575,1.025229838174513,1.8681892101122757
114,0.018693290413578725,0.03457254346068718,0.05007279587510908,0.04808171169070532,0.9775205147425233,0.9546762370983055,1.0390857806886574e+74,3.6407910538430265e+73,4.922823232763902e+74,0.001133682671626764,0.001133682671626764,1.875406004982281,1.0255642109446763,2.6900587152849678,1.0255642109446763,1.875406004982281
115,0.034329266521187146,0.04937945283813353,0.0499941221455917,0.0474244278123202,0.9954896970255119,0.9757112664931921,1.039086454933539e+74,3.640793416396188e+73,4.922826438104739e+74,0.0011476970437131135,0.0011476970437131135,1.861728822471064,1.0249201270148411,2.6666563896192232,1.0249201270148411,1.861728822471064
116,0.022703514411029118,0.037140283275575614,0.050196087190485,0.04732722648428811,0.9905386332819571,0.9654608216921652,1.0390768417750198e+74,3.640759733032038e+73,4.922780854260379e+74,0.0010821033352871,0.0010821033352871,1.9282750376038822,1.028160035904298,2.780499880484091,1.028160035904298,1.9282750376038822
117,0.02266517421070361,0.038427096421389785,0.05023939601080824,0.04743238009494199,1.0035594249190405,0.9763377196255041,1.0390799561736632e+74,3.640770645486252e+73,4.922795619262315e+74,0.0010851757172048759,0.0010851757172048759,1.9251102204860913,1.0279934815238125,2.7750584861460927,1.0279934815238125,1.9251102204860913
118,0.02505803488794956,0.037147771244220196,0.050323870825693534,0.0471459731895761,1.016488036581932,0.987887110620289,1.0390762956443023e+74,3.64075781945213e+73,4.922778264317388e+74,0.0011496145527077597,0.0011496145527077597,1.8599004219922166,1.0248336069476531,2.663521936589897,1.0248336069476531,1.8599004219922166
119,0.026131255492463968,0.03864473206639459,0.05050332510410431,0.04715110787266091,1.0312919055040288,1.0006775726644581,1.0390749960542933e+74,3.640753265857426e+73,4.922772103356347e+74,0.001135493762259193,0.001135493762259193,1.8735790934496914,1.0254801614328368,2.6869447071414996,1.0254801614328368,1.8735790934496914
120,0.028172796230186155,0.041460187056464065,0.050662170113460754,0.04722597688302693,1.048096636729229,1.0152634292020888,1.0390750311094862e+74,3.640753388682363e+73,4.922772269139765e+74,0.0011189571191750254,0.0011189571191750254,1.8899968112808554,1.0262691056752657,2.7150451917057015,1.0262691056752657,1.8899968112808554
121,0.03106956383247647,0.043083110028946624,0.050621058158631944,0.046873564975617496,1.0669547203732859,1.0321783375824252,1.0390729577947914e+74,3.640746124049269e+73,4.922762439411122e+74,0.0011321041399120373,0.0011321041399120373,1.876688496637562,1.0256417230477664,2.6923279184933095,1.0256417230477664,1.876688496637562
122,0.03221612928335955,0.04785535633064633,0.0508735866360838,0.04707969264604738,1.085182475769069,1.0470797337511892,1.039073170429692e+74,3.6407468690909804e+73,4.922763447105385e+74,0.0011250871357112611,0.0011250871357112611,1.8838989767225638,1.0259720263313523,2.704599029665307,1.0259720263313523,1.8838989767225638
123,0.03429208783033335,0.04724875984399666,0.051209024212183485,0.04739858940639261,1.1196227285328773,1.07443298856918,1.0390834581997847e+74,3.6407829161054506e+73,4.922812218622497e+74,0.0010965362510392904,0.0010965362510392904,1.9130331845938306,1.0273962285040963,2.7544367767942117,1.0273962285040963,1.9130331845938306
124,0.03706641905951005,0.050236099453678656,0.05128822501803777,0.047112844219667147,1.1433273814694138,1.095012541624533,1.0390812449978257e+74,3.6407751613255245e+73,4.922801725737141e+74,0.001139277811700958,0.001139277811700958,1.8699338762786926,1.0253038470201574,2.680690032862973,1.0253038470201574,1.8699338762786926
125,0.04030878503916455,0.05269128830991214,0.05124857952288095,0.046901167529819474,1.1660065086266511,1.1157398677035344,1.0390809550412006e+74,3.64077414535938e+73,4.9228003515737e+74,0.0011320006482077702,0.0011320006482077702,1.8767861839353988,1.0256466455940403,2.692496314433122,1.0256466455940403,1.8767861839353988
